index,value,insert_time_seconds
494,12753,1.620800000002e-05
495,1395,1.441700000004e-05
496,2474,4.083999999960e-06
497,16942,8.165999999976e-06
498,13876,8.375000000060e-06
499,3379,1.545799999991e-05
500,19533,3.832999999953e-06
501,14322,3.916000000048e-06
502,5810,3.874999999987e-06
503,14701,1.049999999991e-05
504,11017,3.874999999987e-06
505,6610,8.041000000070e-06
506,17740,7.000000000090e-06
507,5615,3.875000000098e-06
508,16781,8.208000000010e-06
509,19307,7.957999999975e-06
510,937,4.084000000071e-06
511,1916,4.000000000004e-06
512,11397,2.037499999996e-05
513,9805,1.054200000006e-05
514,12019,3.832999999953e-06
515,5694,3.749999999969e-06
516,10571,8.208999999981e-06
517,15197,7.582999999922e-06
518,13000,1.483400000002e-05
519,13046,3.874999999987e-06
520,6212,1.504100000005e-05
521,8969,2.429199999998e-05
522,19332,3.834000000036e-06
523,3621,8.125000000025e-06
524,16505,8.125000000025e-06
525,2916,7.040999999930e-06
526,2865,2.012500000004e-05
527,6264,3.791000000031e-06
528,5467,3.274999999991e-05
529,4015,5.416000000036e-06
530,16358,8.750000000002e-06
531,16278,4.125000000021e-06
532,3927,9.999999999954e-06
533,12646,3.375000000028e-06
534,18585,3.291999999933e-06
535,13558,6.708999999994e-06
536,16092,3.084000000042e-06
537,19546,3.207999999977e-06
538,2503,9.083000000021e-06
539,4373,3.250000000010e-06
540,3141,1.562499999996e-05
541,7008,3.207999999977e-06
542,11919,8.666000000046e-06
543,4272,3.250000000010e-06
544,19067,8.417000000094e-06
545,11291,6.874999999962e-06
546,11668,6.458000000098e-06
547,2194,6.583000000004e-06
548,16680,8.624999999984e-06
549,3119,6.624999999927e-06
550,7047,8.624999999984e-06
551,17025,1.041700000004e-05
552,17712,8.875000000019e-06
553,7387,6.541999999943e-06
554,19781,1.320799999993e-05
555,8273,6.625000000038e-06
556,13593,6.665999999989e-06
557,8512,6.791000000006e-06
558,1936,3.249999999899e-06
559,9184,4.875000000015e-06
560,295,4.125000000021e-06
561,12283,3.624999999952e-06
562,7109,1.266700000002e-05
563,16276,8.125000000025e-06
564,19202,1.399999999996e-05
565,1592,3.375000000028e-06
566,13135,6.834000000011e-06
567,5872,3.167000000026e-06
568,2726,6.666999999960e-06
569,13343,3.124999999993e-06
570,5640,6.665999999989e-06
571,11841,6.708999999994e-06
572,10372,2.454099999993e-05
573,16382,9.249999999961e-06
574,2249,9.790999999981e-06
575,17995,6.834000000011e-06
576,8989,9.208000000038e-06
577,3405,3.291000000072e-06
578,17327,8.775000000005e-05
579,6307,1.158299999993e-05
580,1140,3.583000000029e-06
581,1344,7.041000000041e-06
582,991,1.504200000002e-05
583,2655,8.624999999984e-06
584,13678,9.040999999987e-06
585,6199,1.112500000000e-05
586,3922,1.533300000001e-05
587,5126,3.083999999931e-06
588,19789,6.958999999918e-06
589,1811,9.874999999937e-06
590,16089,9.792000000064e-06
591,8087,6.583000000004e-06
592,9474,6.874999999962e-06
593,7043,3.167000000026e-06
594,19497,2.999999999975e-06
595,19891,3.041000000037e-06
596,2349,3.165999999943e-06
597,5014,6.290999999936e-06
598,12059,6.625000000038e-06
599,3995,3.082999999959e-06
600,15693,8.958000000003e-06
601,14008,3.374999999917e-06
602,4303,1.691700000006e-05
603,19485,1.033400000006e-05
604,16570,1.662499999999e-05
605,2280,1.562499999996e-05
606,7430,4.000000000004e-06
607,15926,3.916999999909e-06
608,3055,8.458000000044e-06
609,9985,8.333000000027e-06
610,8191,3.874999999987e-06
611,9352,8.416999999983e-06
612,413,3.959000000053e-06
613,11746,1.320800000004e-05
614,11731,8.000000000008e-06
615,10728,4.042000000037e-06
616,17710,3.095799999997e-05
617,17386,1.020900000004e-05
618,14169,1.100000000009e-05
619,14248,1.574999999998e-05
620,8822,1.120799999998e-05
621,14286,3.291999999933e-06
622,8970,1.391699999997e-05
623,345,1.512500000000e-05
624,6312,1.195899999995e-05
625,12504,4.000000000004e-06
626,15897,7.541999999972e-06
627,7098,1.083299999993e-05
628,946,1.012499999997e-05
629,12739,1.062499999993e-05
630,1993,3.916000000048e-06
631,16190,3.833000000064e-06
632,980,1.483299999994e-05
633,8751,3.792000000002e-06
634,9751,8.416999999983e-06
635,3451,8.165999999976e-06
636,17701,3.708000000047e-06
637,19701,1.608300000000e-05
638,15094,3.666000000013e-06
639,10998,7.999999999897e-06
640,14287,1.241699999999e-05
641,9541,1.250000000008e-05
642,5814,1.083299999993e-05
643,3096,1.566599999991e-05
644,8938,4.042000000037e-06
645,1064,3.375000000028e-06
646,19043,8.333999999999e-06
647,14764,8.082999999992e-06
648,15171,3.707999999936e-06
649,6575,1.166699999999e-05
650,14006,1.283299999999e-05
651,8691,4.040999999955e-06
652,5945,3.666000000013e-06
653,10971,1.895900000004e-05
654,17690,1.491599999992e-05
655,11703,1.266600000005e-05
656,3460,7.874999999991e-06
657,10873,8.124999999914e-06
658,8867,1.583300000008e-05
659,13283,4.000000000004e-06
660,5994,3.624999999952e-06
661,7661,7.833999999929e-06
662,10976,7.959000000057e-06
663,12639,7.792000000006e-06
664,4891,1.600000000002e-05
665,12732,1.170799999994e-05
666,7827,1.237499999995e-05
667,5019,1.024999999999e-05
668,1124,3.915999999937e-06
669,15742,8.290999999994e-06
670,19057,8.082999999992e-06
671,12583,3.792000000002e-06
672,9047,3.874999999987e-06
673,17445,9.582999999980e-06
674,7918,3.916000000048e-06
675,8690,8.375000000060e-06
676,15971,1.195799999998e-05
677,515,8.208999999981e-06
678,5813,1.358400000007e-05
679,10367,1.024999999999e-05
680,15714,1.083300000004e-05
681,5688,3.958000000082e-06
682,12070,8.042000000041e-06
683,9546,8.750000000002e-06
684,10262,1.483300000005e-05
685,12758,3.916999999909e-06
686,15602,8.208000000010e-06
687,4733,8.165999999976e-06
688,11076,3.832999999953e-06
689,6737,3.708999999907e-06
690,13680,1.508299999997e-05
691,9614,1.341699999990e-05
692,15362,8.083999999964e-06
693,14389,3.124999999993e-06
694,7968,7.792000000006e-06
695,14921,3.917000000020e-06
696,14343,8.458000000044e-06
697,7308,3.874999999987e-06
698,19083,3.957999999971e-06
699,18125,3.832999999953e-06
700,17997,8.125000000025e-06
701,17887,4.000000000004e-06
702,13656,3.791000000031e-06
703,4838,7.917000000024e-06
704,7049,2.066599999995e-05
705,7974,1.066599999999e-05
706,3645,4.000000000004e-06
707,14371,3.792000000002e-06
708,3381,8.082999999992e-06
709,10001,8.458000000044e-06
710,11818,8.040999999959e-06
711,17142,3.833000000064e-06
712,12950,3.792000000002e-06
713,4721,3.832999999953e-06
714,4756,3.833000000064e-06
715,10416,8.417000000094e-06
716,2215,4.000000000004e-06
717,14758,1.083400000002e-05
718,3228,1.275000000001e-05
719,3510,8.249999999932e-06
720,7489,1.049999999991e-05
721,6976,8.165999999976e-06
722,15795,4.000000000004e-06
723,14342,1.058300000001e-05
724,7112,4.082999999988e-06
725,2094,3.750000000080e-06
726,11826,8.208999999981e-06
727,820,1.079199999998e-05
728,13186,8.416000000011e-06
729,11212,4.249999999928e-06
730,8172,1.062499999993e-05
731,10365,3.958000000082e-06
732,17419,8.125000000025e-06
733,18362,1.216699999995e-05
734,8634,2.087499999992e-05
735,7781,1.066699999996e-05
736,7149,1.037500000001e-05
737,1428,1.300000000004e-05
738,14428,4.000000000004e-06
739,4146,1.187499999999e-05
740,16255,1.587500000000e-05
741,11701,8.249999999932e-06
742,19085,1.058300000001e-05
743,3519,3.290999999961e-06
744,328,4.000000000004e-06
745,12352,7.959000000057e-06
746,8214,7.874999999991e-06
747,1885,4.000000000004e-06
748,337,8.000000000008e-06
749,10422,2.408399999998e-05
750,14711,1.179200000001e-05
751,9773,3.137500000006e-05
752,6503,8.374999999949e-06
753,2525,8.124999999914e-06
754,10725,1.079100000001e-05
755,5349,3.958000000082e-06
756,6018,7.834000000040e-06
757,551,8.125000000025e-06
758,6871,4.082999999988e-06
759,2014,1.041599999996e-05
760,13992,4.209000000088e-06
761,19126,1.370899999997e-05
762,16093,4.042000000037e-06
763,16984,4.125000000021e-06
764,14082,4.208000000006e-06
765,19690,1.070900000000e-05
766,10485,8.416000000011e-06
767,17925,3.874999999987e-06
768,9255,1.033399999995e-05
769,6468,1.049999999991e-05
770,12280,3.957999999971e-06
771,14812,9.834000000097e-06
772,1267,1.054199999995e-05
773,2972,7.874999999991e-06
774,1167,8.416999999983e-06
775,2277,1.054200000006e-05
776,4181,4.125000000021e-06
777,661,3.707999999936e-06
778,1639,3.917000000020e-06
779,2596,1.058300000001e-05
780,3056,3.958999999942e-06
781,11577,1.020900000004e-05
782,15476,1.616699999996e-05
783,7513,7.792000000006e-06
784,5786,3.666999999985e-06
785,6873,8.083999999964e-06
786,18115,4.041999999926e-06
787,10007,1.020799999996e-05
788,2089,1.187499999999e-05
789,4448,7.708000000051e-06
790,18673,8.042000000041e-06
791,4007,1.054199999995e-05
792,6543,3.290999999961e-06
793,5778,1.170800000005e-05
794,456,1.175000000009e-05
795,15944,8.000000000008e-06
796,15027,1.329099999992e-05
797,9460,4.040999999955e-06
798,405,1.062500000004e-05
799,13484,4.125000000021e-06
800,5559,3.917000000020e-06
801,5280,7.874999999991e-06
802,7334,7.458000000016e-06
803,13710,8.250000000043e-06
804,8844,1.070800000003e-05
805,913,3.916000000048e-06
806,10788,3.958999999942e-06
807,7417,8.000000000008e-06
808,15062,1.058300000001e-05
809,2105,4.000000000004e-06
810,5915,7.250000000014e-06
811,1613,7.332999999998e-06
812,11564,5.874999999933e-06
813,11221,2.790999999891e-06
814,11355,2.750000000051e-06
815,11040,2.875000000069e-06
816,17519,7.541000000000e-06
817,4445,7.415999999982e-06
818,9936,2.707999999907e-06
819,6747,5.707999999993e-06
820,983,8.458000000044e-06
821,849,1.062499999993e-05
822,13498,7.166000000058e-06
823,13096,1.399999999996e-05
824,16174,3.374999999917e-06
825,13172,1.137500000004e-05
826,6360,1.324999999996e-05
827,3603,3.332999999994e-06
828,9587,8.916999999942e-06
829,19486,6.875000000073e-06
830,1508,3.332999999994e-06
831,13492,6.625000000038e-06
832,2188,1.249999999997e-05
833,8237,6.749999999944e-06
834,18755,3.416999999950e-06
835,10457,1.254200000000e-05
836,412,6.708000000022e-06
837,645,4.625000000091e-06
838,14530,8.583000000062e-06
839,12248,4.125000000021e-06
840,5664,8.667000000018e-06
841,9942,1.050000000002e-05
842,5130,3.207999999977e-06
843,14154,3.582999999918e-06
844,3383,6.625000000038e-06
845,4949,8.790999999952e-06
846,5867,6.665999999989e-06
847,10857,6.791999999978e-06
848,5381,2.999999999975e-06
849,10184,3.292000000044e-06
850,19280,6.583000000004e-06
851,7795,6.792000000089e-06
852,17898,7.083000000074e-06
853,8908,6.542000000054e-06
854,965,3.250000000010e-06
855,15491,8.915999999970e-06
856,14791,3.415999999978e-06
857,13203,3.375000000028e-06
858,5845,3.083000000070e-06
859,16200,8.750000000002e-06
860,13173,9.833000000015e-06
861,15877,6.500000000020e-06
862,10368,3.500000000045e-06
863,18437,6.791999999978e-06
864,14032,3.334000000077e-06
865,15886,3.167000000026e-06
866,11652,3.124999999993e-06
867,4557,3.042000000009e-06
868,3567,2.999999999975e-06
869,2113,8.917000000053e-06
870,7894,8.582999999951e-06
871,10403,3.417000000061e-06
872,17069,7.083000000074e-06
873,5677,1.420799999996e-05
874,14123,4.458000000040e-06
875,1779,1.270799999997e-05
876,17593,9.666000000075e-06
877,19250,4.124999999910e-06
878,2987,3.917000000020e-06
879,10741,6.791999999978e-06
880,8645,6.749999999944e-06
881,9800,6.832999999928e-06
882,7213,3.292000000044e-06
883,12129,6.583000000004e-06
884,16041,9.750000000031e-06
885,3593,1.208400000008e-05
886,16916,3.458000000012e-06
887,7546,3.166000000054e-06
888,3680,3.124999999993e-06
889,3006,8.458000000044e-06
890,9014,6.457999999987e-06
891,15810,8.666000000046e-06
892,11224,1.400000000007e-05
893,7667,6.749999999944e-06
894,2175,1.979200000002e-05
895,18534,3.375000000028e-06
896,12598,3.250000000010e-06
897,17404,1.020899999993e-05
898,5097,3.250000000010e-06
899,11598,3.124999999993e-06
900,6218,3.167000000026e-06
901,19141,6.915999999912e-06
902,12612,3.250000000010e-06
903,12388,3.167000000026e-06
904,14695,5.125000000050e-06
905,4180,7.332999999998e-06
906,10548,3.750000000080e-06
907,18178,3.375000000028e-06
908,5056,3.291000000072e-06
909,3139,3.082999999959e-06
910,5890,3.207999999977e-06
911,2212,3.250000000010e-06
912,11384,3.333999999966e-06
913,10836,9.875000000048e-06
914,10278,6.624999999927e-06
915,15553,9.915999999999e-06
916,6194,6.375000000003e-06
917,5265,2.999999999975e-06
918,511,3.167000000026e-06
919,11311,8.707999999968e-06
920,10590,7.083000000074e-06
921,19467,1.233300000003e-05
922,9636,1.337499999998e-05
923,13682,1.016700000001e-05
924,9144,6.541000000082e-06
925,18017,4.000000000004e-06
926,1867,8.624999999984e-06
927,1066,4.084000000071e-06
928,17562,4.125000000021e-06
929,10063,3.958000000082e-06
930,16466,1.212500000003e-05
931,4613,7.749999999973e-06
932,18092,1.837500000001e-05
933,6457,4.249999999928e-06
934,10475,1.095799999995e-05
