index,value,insert_time_seconds
248,202,6.208000000063e-06
249,194,6.250000000096e-06
250,1601,3.042000000009e-06
251,1716,2.750000000051e-06
252,506,2.750000000051e-06
253,1749,2.708999999990e-06
254,1197,6.124999999968e-06
255,1529,8.291999999965e-06
256,1198,9.458999999934e-06
257,235,9.458000000073e-06
258,947,3.042000000009e-06
259,1172,2.791000000002e-06
260,652,2.791000000002e-06
261,1446,8.416999999983e-06
262,1278,3.041000000037e-06
263,33,2.875000000069e-06
264,327,6.209000000035e-06
265,1946,1.279099999996e-05
266,111,6.334000000052e-06
267,1228,2.874999999958e-06
268,180,2.833000000035e-06
269,1593,1.637500000007e-05
270,250,3.082999999959e-06
271,299,2.999999999975e-06
272,1835,6.249999999985e-06
273,1488,8.291999999965e-06
274,1959,8.458000000044e-06
275,561,6.208000000063e-06
276,885,8.416000000011e-06
277,1162,6.249999999985e-06
278,425,8.625000000095e-06
279,788,1.283299999999e-05
280,1657,6.541999999943e-06
281,659,6.332999999970e-06
282,257,1.183400000004e-05
283,1767,2.750000000051e-06
284,1783,2.708999999990e-06
285,502,7.167000000030e-06
286,379,1.308300000002e-05
287,552,7.666999999989e-06
288,733,6.708000000022e-06
289,877,9.916999999970e-06
290,1892,6.875000000073e-06
291,1642,9.750000000031e-06
292,729,7.458999999987e-06
293,483,6.583000000004e-06
294,1538,6.624999999927e-06
295,1781,6.167000000001e-06
296,1525,2.999999999975e-06
297,571,1.337500000009e-05
298,1304,6.292000000019e-06
299,997,6.375000000003e-06
300,1268,2.958000000053e-06
301,342,2.917000000102e-06
302,1213,6.208000000063e-06
303,322,6.207999999952e-06
304,93,2.957999999942e-06
305,386,2.957999999942e-06
306,863,8.624999999984e-06
307,40,8.750000000002e-06
308,1315,3.124999999993e-06
309,810,6.332999999970e-06
310,1548,6.542000000054e-06
311,1616,3.082999999959e-06
312,887,3.082999999959e-06
313,132,1.229199999997e-05
314,1443,1.212499999992e-05
315,66,3.083999999931e-06
316,1330,6.499999999909e-06
317,1103,6.417000000036e-06
318,1559,3.124999999993e-06
319,94,6.375000000003e-06
320,811,8.666000000046e-06
321,1581,3.084000000042e-06
322,1771,6.082999999935e-06
323,101,2.874999999958e-06
324,1537,1.195900000006e-05
325,1970,1.187499999999e-05
326,1714,1.024999999999e-05
327,1086,3.042000000009e-06
328,437,1.187499999999e-05
329,675,3.041000000037e-06
330,367,2.874999999958e-06
331,542,6.332999999970e-06
332,742,9.499999999996e-06
333,922,6.332999999970e-06
334,1161,8.416000000011e-06
335,554,3.124999999993e-06
336,930,2.999999999975e-06
337,615,6.249999999985e-06
338,610,9.374999999978e-06
339,1994,2.957999999942e-06
340,1421,2.874999999958e-06
341,298,8.333999999999e-06
342,1983,2.999999999975e-06
343,1821,6.165999999919e-06
344,567,3.042000000009e-06
345,833,1.912500000001e-05
346,938,3.083000000070e-06
347,1927,6.167000000001e-06
348,396,2.999999999975e-06
349,1604,6.417000000036e-06
350,112,3.000000000086e-06
351,1337,2.959000000025e-06
352,1489,6.165999999919e-06
353,1380,1.170900000003e-05
354,668,6.249999999985e-06
355,1950,3.041000000037e-06
356,1478,2.916999999991e-06
357,286,6.249999999985e-06
358,1119,6.207999999952e-06
359,1452,2.999999999975e-06
360,81,9.333000000056e-06
361,724,2.958000000053e-06
362,30,6.249999999985e-06
363,407,2.916999999991e-06
364,629,6.249999999985e-06
365,1659,3.124999999993e-06
366,466,1.287500000002e-05
367,358,8.458000000044e-06
368,1513,3.041000000037e-06
369,1165,1.254200000000e-05
370,921,6.417000000036e-06
371,1491,8.292000000076e-06
372,1760,2.916999999991e-06
373,1385,6.333999999941e-06
374,1340,8.416999999983e-06
375,128,8.375000000060e-06
376,720,8.500000000078e-06
377,1029,3.167000000026e-06
378,285,6.542000000054e-06
379,1001,8.707999999968e-06
380,399,2.957999999942e-06
381,1671,6.459000000070e-06
382,98,6.292000000019e-06
383,475,2.999999999975e-06
384,583,2.875000000069e-06
385,547,1.350000000000e-05
386,1735,2.874999999958e-06
387,1531,2.999999999975e-06
388,181,8.583000000062e-06
389,103,2.999999999975e-06
390,439,3.000000000086e-06
391,139,8.375000000060e-06
392,1424,9.540999999946e-06
393,150,6.250000000096e-06
394,107,1.645899999991e-05
395,825,8.582999999951e-06
396,1819,6.209000000035e-06
397,45,6.333000000081e-06
398,1417,3.082999999959e-06
399,1844,9.375000000089e-06
400,535,3.083999999931e-06
401,509,8.083999999964e-06
402,455,1.191699999992e-05
403,1312,9.708999999969e-06
404,354,6.250000000096e-06
405,104,8.375000000060e-06
406,1690,3.083000000070e-06
407,228,3.082999999959e-06
408,1968,8.582999999951e-06
409,1741,2.999999999975e-06
410,1464,3.041000000037e-06
411,1986,1.262499999999e-05
412,974,2.874999999958e-06
413,452,3.082999999959e-06
414,1068,9.417000000012e-06
415,1717,2.875000000069e-06
416,1013,3.124999999993e-06
417,440,8.541000000029e-06
418,124,6.208999999924e-06
419,1820,6.167000000001e-06
420,74,6.332999999970e-06
421,992,1.016600000003e-05
422,602,8.459000000016e-06
423,716,6.249999999985e-06
424,1891,6.208000000063e-06
425,553,3.124999999993e-06
426,233,8.542000000000e-06
427,1008,3.041000000037e-06
428,1457,6.458999999959e-06
429,1827,2.916999999991e-06
430,432,3.084000000042e-06
431,645,6.332999999970e-06
432,108,1.183299999996e-05
433,123,6.249999999985e-06
434,1475,2.999999999975e-06
435,195,1.008400000002e-05
436,1216,6.583000000004e-06
437,121,9.458000000073e-06
438,1562,9.499999999996e-06
439,1875,6.124999999968e-06
440,740,8.459000000016e-06
441,1535,1.600000000002e-05
442,1805,2.916000000019e-06
443,1005,3.165999999943e-06
444,756,2.916999999991e-06
445,1419,9.708999999969e-06
446,1579,3.083000000070e-06
447,220,3.040999999926e-06
448,1511,8.167000000059e-06
449,1618,9.875000000048e-06
450,838,1.187499999999e-05
451,1949,8.291000000105e-06
452,1603,9.540999999946e-06
453,1114,3.083000000070e-06
454,1206,9.750000000031e-06
455,784,6.334000000052e-06
456,307,3.124999999993e-06
457,1770,8.208000000010e-06
458,1806,9.332999999945e-06
459,1053,3.124999999993e-06
460,1954,6.250000000096e-06
461,1492,1.174999999998e-05
462,1567,6.417000000036e-06
463,1402,1.354200000003e-05
464,906,3.250000000010e-06
465,522,3.167000000026e-06
466,549,1.162499999996e-05
467,356,2.957999999942e-06
468,1719,9.166999999977e-06
469,1505,2.874999999958e-06
470,1555,3.084000000042e-06
471,337,8.290999999994e-06
472,269,8.333000000027e-06
473,245,3.124999999993e-06
474,378,9.334000000027e-06
475,1937,3.000000000086e-06
476,22,2.999999999975e-06
477,472,2.999999999975e-06
478,604,6.292000000019e-06
479,1702,2.999999999975e-06
480,1250,8.375000000060e-06
481,613,8.583000000062e-06
482,960,8.374999999949e-06
483,532,3.124999999993e-06
484,1917,3.041000000037e-06
485,1390,8.500000000078e-06
486,454,1.508400000005e-05
487,719,6.583000000004e-06
488,380,3.084000000042e-06
489,1617,8.499999999967e-06
490,1164,8.332999999916e-06
491,1777,2.916999999991e-06
492,1218,2.957999999942e-06
493,1655,3.042000000009e-06
494,599,3.041999999898e-06
495,415,8.333000000027e-06
496,1038,8.583000000062e-06
497,1474,9.499999999996e-06
498,794,6.249999999985e-06
499,1356,6.375000000003e-06
500,1521,8.208000000010e-06
501,387,3.165999999943e-06
502,1373,2.999999999975e-06
503,1882,9.374999999978e-06
504,1920,6.417000000036e-06
505,1536,8.791999999924e-06
506,92,3.250000000010e-06
507,944,6.375000000003e-06
508,1526,6.291999999908e-06
509,20,6.249999999985e-06
510,1930,6.625000000038e-06
511,582,6.375000000003e-06
512,630,6.375000000003e-06
513,1350,6.249999999985e-06
514,24,1.183399999993e-05
515,896,6.541000000082e-06
516,445,6.375000000003e-06
517,376,2.916000000019e-06
518,636,2.957999999942e-06
519,790,6.333999999941e-06
520,901,6.583000000004e-06
521,1263,6.249999999985e-06
522,1753,6.249999999985e-06
523,1495,9.334000000027e-06
524,374,8.333000000027e-06
525,1984,8.250000000043e-06
526,38,2.999999999975e-06
527,1734,6.084000000017e-06
528,237,1.579099999993e-05
529,845,6.542000000054e-06
530,1458,6.292000000019e-06
531,1485,2.957999999942e-06
532,1933,2.958999999914e-06
533,1729,2.833000000035e-06
534,952,1.029099999994e-05
535,360,2.957999999942e-06
536,309,6.499999999909e-06
537,591,6.375000000003e-06
538,585,8.250000000043e-06
539,1963,6.375000000003e-06
540,1673,8.584000000034e-06
541,1998,3.124999999993e-06
542,35,9.625000000013e-06
543,1575,6.541999999943e-06
544,1957,6.458999999959e-06
545,72,6.500000000020e-06
546,812,3.166999999915e-06
547,621,2.999999999975e-06
548,830,1.341599999993e-05
549,409,6.291999999908e-06
550,147,8.416000000011e-06
551,224,3.000000000086e-06
552,1215,2.958000000053e-06
553,531,6.541000000082e-06
554,1191,2.959000000025e-06
555,1711,2.957999999942e-06
556,588,9.250000000072e-06
557,1361,1.183399999993e-05
558,1135,1.049999999991e-05
559,990,3.124999999993e-06
560,1931,9.625000000013e-06
561,86,6.416999999925e-06
562,1120,8.291999999965e-06
563,674,6.209000000035e-06
564,481,8.249999999932e-06
565,1795,3.166999999915e-06
566,1382,1.195799999998e-05
567,824,3.083999999931e-06
568,1682,6.417000000036e-06
569,1080,3.040999999926e-06
570,381,1.174999999998e-05
571,859,3.167000000026e-06
572,64,3.042000000009e-06
573,1976,3.084000000042e-06
574,1076,2.957999999942e-06
575,1012,6.332999999970e-06
576,6,8.416999999983e-06
577,1354,3.124999999993e-06
578,1958,1.062500000004e-05
579,1726,2.916999999991e-06
580,1522,3.916000000048e-06
581,144,6.791999999978e-06
582,1409,3.334000000077e-06
583,291,1.204099999996e-05
584,854,8.916000000081e-06
585,1033,6.666999999960e-06
586,1676,6.540999999971e-06
587,956,3.042000000009e-06
588,1166,1.200000000001e-05
589,1026,6.375000000003e-06
590,1267,6.124999999968e-06
591,258,6.332999999970e-06
592,1595,6.541000000082e-06
593,1791,1.187500000011e-05
594,1890,6.583000000004e-06
595,590,8.584000000034e-06
596,91,8.375000000060e-06
597,1093,3.040999999926e-06
598,1928,3.084000000042e-06
599,130,3.124999999993e-06
600,574,8.541000000029e-06
601,1387,3.207999999977e-06
602,555,3.209000000060e-06
603,1851,5.625000000009e-06
604,1826,9.499999999996e-06
605,559,3.500000000045e-06
606,1097,6.999999999979e-06
607,416,3.458000000012e-06
608,911,3.292000000044e-06
609,894,1.241600000002e-05
610,1133,6.666999999960e-06
611,1318,3.458999999983e-06
612,1243,3.125000000104e-06
613,1661,6.750000000055e-06
614,846,1.245800000005e-05
615,834,3.332999999994e-06
616,988,9.790999999981e-06
617,1667,3.332999999994e-06
618,593,1.033400000006e-05
619,401,6.542000000054e-06
620,680,6.207999999952e-06
621,1606,3.292000000044e-06
622,969,6.583000000004e-06
623,905,3.167000000026e-06
624,1151,3.041000000037e-06
625,1187,2.999999999975e-06
626,1540,3.042000000009e-06
627,961,3.084000000042e-06
628,670,8.499999999967e-06
629,940,1.020800000007e-05
630,1345,3.250000000010e-06
631,41,3.166000000054e-06
632,1000,3.250000000010e-06
633,76,3.124999999993e-06
634,548,8.750000000002e-06
635,766,6.625000000038e-06
636,364,8.750000000002e-06
637,113,3.417000000061e-06
638,1900,3.124999999993e-06
639,268,1.308300000002e-05
640,435,6.583000000004e-06
641,102,3.124999999993e-06
642,301,6.792000000089e-06
643,1545,8.791999999924e-06
644,983,6.708000000022e-06
645,114,6.750000000055e-06
646,1030,3.292000000044e-06
647,115,1.991700000004e-05
648,860,3.375000000028e-06
649,1224,1.062499999993e-05
650,785,3.208000000088e-06
651,162,1.045799999999e-05
652,1142,3.082999999959e-06
653,1177,8.750000000002e-06
654,1088,6.416999999925e-06
655,414,6.667000000071e-06
656,572,6.583999999976e-06
657,757,6.416999999925e-06
658,524,6.874999999962e-06
659,1649,3.250000000010e-06
660,1929,9.707999999997e-06
661,750,3.082999999959e-06
662,1969,3.124999999993e-06
663,1486,6.541000000082e-06
664,1942,1.625000000005e-05
665,338,6.499999999909e-06
666,1894,3.250000000010e-06
667,1840,8.416999999983e-06
668,1179,6.457999999987e-06
669,1441,6.417000000036e-06
670,1566,3.165999999943e-06
671,1706,2.999999999975e-06
672,1496,6.583000000004e-06
673,1865,8.333999999999e-06
674,1393,3.375000000028e-06
675,633,6.707999999911e-06
676,1342,1.020899999993e-05
677,1912,6.457999999987e-06
678,1083,3.208000000088e-06
679,1316,6.542000000054e-06
680,429,3.209000000060e-06
681,87,1.212500000003e-05
682,1021,3.332999999994e-06
683,1064,6.500000000020e-06
684,1214,3.041000000037e-06
685,760,8.541000000029e-06
686,1845,6.540999999971e-06
687,1003,6.457999999987e-06
688,618,3.084000000042e-06
689,446,8.333999999999e-06
690,55,3.042000000009e-06
691,2,6.292000000019e-06
692,1698,6.375000000003e-06
693,1041,6.375000000003e-06
694,1508,6.207999999952e-06
695,1516,2.959000000025e-06
696,868,3.292000000044e-06
697,605,6.541999999943e-06
698,626,9.374999999978e-06
699,1608,9.749999999920e-06
700,673,9.416000000040e-06
701,1247,3.647499999999e-04
702,183,6.874999999962e-06
703,1582,3.167000000026e-06
704,1466,6.540999999971e-06
705,1817,3.082999999959e-06
706,1170,3.041000000037e-06
707,1651,8.625000000095e-06
708,361,6.415999999954e-06
709,1140,6.291999999908e-06
710,1644,3.208999999949e-06
711,608,6.457999999987e-06
712,1437,3.083000000070e-06
713,176,3.082999999959e-06
714,25,8.250000000043e-06
715,118,6.749999999944e-06
716,1043,1.029099999994e-05
717,1432,6.750000000055e-06
718,1182,8.832999999986e-06
719,363,6.583000000004e-06
720,371,1.283299999999e-05
721,1260,8.666000000046e-06
722,1184,1.191700000003e-05
723,241,3.208000000088e-06
724,1104,3.208000000088e-06
725,767,1.345899999994e-05
726,622,8.832999999986e-06
727,878,8.832999999986e-06
728,1326,1.004100000002e-05
729,1782,3.374999999917e-06
730,895,6.665999999989e-06
731,1323,6.415999999954e-06
732,1248,9.584000000062e-06
733,1408,6.542000000054e-06
734,1999,6.457999999987e-06
735,1378,3.292000000044e-06
736,1630,3.250000000010e-06
737,1573,1.229100000000e-05
738,189,3.167000000026e-06
739,1576,3.124999999993e-06
740,1183,6.457999999987e-06
741,1288,2.999999999975e-06
742,1776,6.417000000036e-06
743,1784,6.500000000020e-06
744,206,3.082999999959e-06
745,1415,1.633300000004e-05
746,1656,1.333400000003e-05
747,1658,3.166000000054e-06
748,469,3.082999999959e-06
749,1794,1.591700000003e-05
750,1598,3.208000000088e-06
751,747,1.004199999999e-05
752,1855,6.541000000082e-06
753,933,3.250000000010e-06
754,666,6.500000000020e-06
755,1108,2.999999999975e-06
756,1860,6.458999999959e-06
757,1728,6.540999999971e-06
758,1459,6.583000000004e-06
759,349,3.167000000026e-06
760,1780,2.916999999991e-06
761,663,2.999999999975e-06
762,1234,6.500000000020e-06
763,1020,1.937499999993e-05
764,1309,8.792000000035e-06
765,978,9.625000000013e-06
766,980,8.499999999967e-06
767,816,6.457999999987e-06
768,870,6.666999999960e-06
769,526,1.687500000003e-05
770,271,3.166000000054e-06
771,1528,1.870800000003e-05
772,927,1.691699999995e-05
773,193,6.583999999976e-06
774,240,6.583000000004e-06
775,578,3.208000000088e-06
776,1570,9.582999999980e-06
777,848,6.708000000022e-06
778,305,6.875000000073e-06
779,806,6.708999999994e-06
780,712,6.500000000020e-06
781,1335,2.958000000053e-06
782,592,8.709000000051e-06
783,843,1.033299999997e-05
784,389,8.292000000076e-06
785,617,4.083000000099e-06
786,999,1.212500000003e-05
787,1800,4.082999999988e-06
788,1622,8.042000000041e-06
789,717,3.250000000010e-06
790,1171,8.584000000034e-06
791,486,8.165999999976e-06
792,142,8.499999999967e-06
793,1358,8.000000000008e-06
794,912,1.295899999998e-05
795,484,1.066699999996e-05
796,1669,1.074999999995e-05
797,1438,8.125000000025e-06
798,623,1.229199999997e-05
799,873,7.874999999991e-06
800,751,8.250000000043e-06
801,490,1.570900000003e-05
802,1072,4.000000000004e-06
803,1797,1.183299999996e-05
804,970,8.292000000076e-06
805,1067,1.475000000006e-05
806,657,4.040999999955e-06
807,513,8.208000000010e-06
808,1225,8.208000000010e-06
809,1967,8.040999999959e-06
810,366,3.708000000047e-06
811,682,1.050000000002e-05
812,359,1.516699999993e-05
813,151,4.125000000021e-06
814,612,1.587500000000e-05
815,13,3.959000000053e-06
816,1577,4.165999999972e-06
817,1624,8.082999999992e-06
818,641,8.167000000059e-06
819,1221,1.324999999996e-05
820,1160,4.000000000004e-06
821,856,4.000000000004e-06
822,1848,7.832999999957e-06
823,1362,7.583000000033e-06
824,1789,4.125000000021e-06
825,849,4.042000000037e-06
826,1398,1.050000000002e-05
827,456,4.042000000037e-06
828,1025,4.082999999988e-06
829,68,1.195799999998e-05
830,1435,4.000000000004e-06
831,1874,1.508400000005e-05
832,1681,1.541700000007e-05
833,779,3.666999999985e-06
834,1910,7.832999999957e-06
835,1675,3.874999999987e-06
836,758,3.624999999952e-06
837,1256,8.124999999914e-06
838,600,1.054200000006e-05
839,161,7.958999999946e-06
840,1640,8.167000000059e-06
841,1352,3.832999999953e-06
842,743,1.129200000005e-05
843,1796,8.291999999965e-06
844,1305,1.299999999993e-05
845,994,3.916999999909e-06
846,353,1.545800000002e-05
847,422,3.957999999971e-06
848,1731,3.958000000082e-06
849,1291,3.166000000054e-06
850,461,8.167000000059e-06
851,405,1.200000000001e-05
852,1192,2.416700000007e-05
853,248,1.291700000006e-05
854,764,4.209000000088e-06
855,1422,3.749999999969e-06
856,1775,8.082999999992e-06
857,1359,3.834000000036e-06
858,1832,3.624999999952e-06
859,1346,3.874999999987e-06
860,88,8.249999999932e-06
861,1101,4.250000000039e-06
862,1962,1.245800000005e-05
863,505,7.957999999975e-06
864,936,8.499999999967e-06
865,1542,7.957999999975e-06
866,394,3.750000000080e-06
867,217,1.154199999998e-05
868,1847,1.995799999999e-05
869,517,1.091700000000e-05
870,1861,8.125000000025e-06
871,1125,3.957999999971e-06
872,421,8.333000000027e-06
873,1090,3.957999999971e-06
874,204,3.624999999952e-06
875,867,8.333000000027e-06
876,1712,1.050000000002e-05
877,1052,7.416999999954e-06
878,900,3.959000000053e-06
879,1534,8.250000000043e-06
880,759,8.374999999949e-06
881,1262,4.041999999926e-06
882,814,1.091700000000e-05
883,876,1.095799999995e-05
884,1360,8.333000000027e-06
885,306,1.491700000000e-05
886,792,4.082999999988e-06
887,1876,3.917000000020e-06
888,253,3.541999999968e-06
889,762,1.345899999994e-05
890,172,1.687500000003e-05
891,1668,2.083399999997e-05
892,595,8.291999999965e-06
893,853,7.999999999897e-06
894,942,3.749999999969e-06
895,573,8.667000000018e-06
896,1277,3.874999999987e-06
897,249,8.166999999948e-06
898,1132,1.512500000000e-05
899,722,3.958000000082e-06
900,427,8.208999999981e-06
901,739,4.000000000004e-06
902,1903,7.874999999991e-06
903,1381,8.000000000008e-06
904,1324,8.250000000043e-06
905,185,3.915999999937e-06
906,1768,8.125000000025e-06
907,1085,4.084000000071e-06
908,1907,1.045799999999e-05
909,1704,3.749999999969e-06
910,190,1.070800000003e-05
911,148,4.125000000021e-06
912,1155,1.166699999999e-05
913,308,4.040999999955e-06
914,818,1.474999999995e-05
915,226,1.087499999997e-05
916,154,3.792000000002e-06
917,1357,1.187499999999e-05
918,207,8.082999999992e-06
919,1297,3.709000000018e-06
920,1585,8.249999999932e-06
921,874,1.283299999999e-05
922,908,4.124999999910e-06
923,1430,3.874999999987e-06
924,1936,3.832999999953e-06
925,59,8.082999999992e-06
926,714,8.374999999949e-06
927,482,4.125000000021e-06
928,441,1.174999999998e-05
929,413,3.999999999893e-06
930,1180,4.667000000014e-06
931,1231,3.874999999987e-06
932,511,4.000000000004e-06
933,1856,4.000000000004e-06
934,1336,1.029200000002e-05
935,1830,3.750000000080e-06
936,423,3.958000000082e-06
937,538,4.208000000006e-06
938,1331,4.125000000021e-06
939,1807,3.957999999971e-06
940,914,1.295900000009e-05
941,15,1.070799999991e-05
942,448,4.166999999944e-06
943,1859,1.454200000006e-05
944,925,1.083300000004e-05
945,1541,1.099999999998e-05
946,1961,1.091700000000e-05
947,100,4.125000000021e-06
948,1371,1.091700000000e-05
949,83,3.666000000013e-06
950,1391,8.082999999992e-06
951,1130,8.250000000043e-06
952,392,7.874999999991e-06
953,1951,3.790999999920e-06
954,967,4.040999999955e-06
955,723,1.054199999995e-05
956,1082,1.075000000006e-05
957,1512,4.208000000006e-06
958,533,3.958999999942e-06
959,1032,1.070800000003e-05
960,383,8.082999999992e-06
961,433,8.333999999999e-06
962,1017,3.957999999971e-06
963,986,1.904099999994e-05
