index,value,insert_time_seconds
308,311,6.333000000025e-06
309,205,6.125000000023e-06
310,16,2.875000000013e-06
311,454,9.124999999999e-06
312,290,6.165999999974e-06
313,193,3.083000000015e-06
314,229,1.308299999997e-05
315,114,3.040999999981e-06
316,334,8.375000000005e-06
317,366,9.666999999991e-06
318,339,2.916999999991e-06
319,98,6.375000000003e-06
320,304,8.500000000022e-06
321,0,6.333999999997e-06
322,491,1.975000000004e-05
323,212,8.583000000006e-06
324,401,6.375000000003e-06
325,158,3.000000000031e-06
326,67,6.333999999997e-06
327,397,1.154100000000e-05
328,483,8.416000000011e-06
329,302,1.475000000001e-05
330,376,6.417000000036e-06
331,147,3.082999999959e-06
332,312,2.708299999998e-05
333,180,3.458999999983e-06
334,246,7.207999999981e-06
335,122,1.275000000001e-05
336,69,7.124999999997e-06
337,143,4.366700000002e-05
338,399,6.292000000019e-06
339,492,9.041999999959e-06
340,453,7.333999999970e-06
341,40,3.499999999990e-06
342,234,3.250000000010e-06
343,356,1.329100000003e-05
344,287,6.499999999965e-06
345,78,3.250000000010e-06
346,362,6.333000000025e-06
347,336,6.500000000020e-06
348,198,3.083999999987e-06
349,461,3.040999999981e-06
350,332,2.834000000007e-06
351,159,1.537080000000e-04
352,260,6.583000000004e-06
353,373,3.790999999975e-06
354,209,3.540999999996e-06
355,425,1.029199999997e-05
356,241,3.582999999974e-06
357,6,7.167000000030e-06
358,89,7.082999999963e-06
359,340,9.124999999999e-06
360,226,6.875000000017e-06
361,382,6.541999999998e-06
362,60,6.665999999989e-06
363,128,3.166999999971e-06
364,271,6.792000000033e-06
365,175,6.750000000000e-06
366,82,1.304099999999e-05
367,81,8.875000000019e-06
368,346,3.167000000026e-06
369,29,9.542000000029e-06
370,104,3.042000000009e-06
371,344,1.229100000000e-05
372,433,6.375000000003e-06
373,86,3.124999999993e-06
374,291,3.250000000010e-06
375,240,6.624999999982e-06
376,496,3.207999999977e-06
377,183,7.250000000014e-06
378,395,2.762499999998e-05
379,102,9.499999999996e-06
380,416,7.374999999976e-06
381,463,7.209000000008e-06
382,396,1.995800000004e-05
383,305,3.625000000007e-06
384,20,3.207999999977e-06
385,239,1.312500000000e-05
386,257,6.583999999976e-06
387,402,3.083999999987e-06
388,92,3.166999999971e-06
389,223,9.792000000008e-06
390,179,1.224999999999e-05
391,154,6.874999999962e-06
392,331,6.624999999982e-06
393,36,6.583000000004e-06
394,113,1.212499999997e-05
395,35,6.624999999982e-06
396,133,6.500000000020e-06
397,436,2.959000000025e-06
398,317,3.083000000015e-06
399,217,8.332999999972e-06
400,278,3.208000000032e-06
401,410,8.583000000006e-06
402,473,8.499999999967e-06
403,437,9.625000000013e-06
404,372,9.625000000013e-06
405,107,3.124999999993e-06
406,245,8.624999999984e-06
407,471,9.584000000007e-06
408,367,8.417000000038e-06
409,94,3.207999999977e-06
410,99,1.254200000000e-05
411,11,3.124999999993e-06
412,419,8.250000000043e-06
413,18,6.375000000003e-06
414,446,8.249999999987e-06
415,189,1.195800000003e-05
416,46,6.624999999982e-06
417,484,6.416000000009e-06
418,61,6.541999999998e-06
419,294,2.916999999991e-06
420,310,6.457999999987e-06
421,96,3.082999999959e-06
422,325,6.249999999985e-06
423,63,2.999999999975e-06
424,13,2.957999999997e-06
425,37,9.416999999956e-06
426,348,3.124999999993e-06
427,308,2.999999999975e-06
428,273,2.834000000007e-06
429,324,5.999999999950e-06
430,293,6.041999999984e-06
431,418,1.237500000001e-05
432,23,2.957999999997e-06
433,444,6.040999999957e-06
434,357,6.457999999987e-06
435,74,2.999999999975e-06
436,400,6.000000000006e-06
437,51,8.041000000014e-06
438,31,3.040999999981e-06
439,417,9.124999999999e-06
440,218,6.583000000004e-06
441,170,6.541999999998e-06
442,87,6.292000000019e-06
443,462,1.150000000000e-05
444,190,8.333999999999e-06
445,112,6.457999999987e-06
446,482,3.207999999977e-06
447,457,2.916999999991e-06
448,138,3.167000000026e-06
449,374,3.041999999953e-06
450,8,1.254200000000e-05
451,124,3.208000000032e-06
452,97,9.833000000015e-06
453,432,3.000000000031e-06
454,171,6.667000000016e-06
455,322,3.125000000048e-06
456,300,6.333999999997e-06
457,249,3.209000000004e-06
458,59,1.166699999999e-05
459,313,3.167000000026e-06
460,166,3.083000000015e-06
461,42,2.958000000053e-06
462,182,1.095799999995e-05
463,406,2.958999999969e-06
464,489,9.541999999974e-06
465,328,2.916999999991e-06
466,338,9.124999999999e-06
467,252,8.208000000010e-06
468,230,6.457999999987e-06
469,140,3.124999999993e-06
470,296,6.167000000001e-06
471,214,6.208000000008e-06
472,422,5.999999999950e-06
473,301,1.179200000001e-05
474,499,2.999999999975e-06
475,458,8.084000000019e-06
476,110,3.166999999971e-06
477,434,2.999999999975e-06
478,120,3.040999999981e-06
479,415,1.162500000002e-05
480,267,9.499999999996e-06
481,141,1.166699999999e-05
482,268,8.332999999972e-06
483,361,8.500000000022e-06
484,428,2.832999999980e-06
485,200,9.458000000018e-06
486,349,6.416999999981e-06
487,276,3.167000000026e-06
488,424,2.875000000013e-06
489,494,3.000000000031e-06
490,358,1.262499999999e-05
491,459,9.207999999983e-06
492,41,8.291999999965e-06
493,431,1.241700000004e-05
494,19,1.204199999999e-05
495,472,6.583000000004e-06
496,76,3.124999999993e-06
497,448,2.999999999975e-06
498,66,2.916999999991e-06
499,387,6.125000000023e-06
500,347,6.166000000030e-06
