index,value,insert_time_seconds
87,4720,2.749999999940e-06
88,2502,1.137500000004e-05
89,2978,2.834000000007e-06
90,1871,8.125000000025e-06
91,4236,2.749999999940e-06
92,1993,6.082999999935e-06
93,1233,1.150000000005e-05
94,3888,4.250000000039e-06
95,4702,6.833000000039e-06
96,990,3.124999999993e-06
97,4206,2.917000000102e-06
98,660,2.959000000025e-06
99,1933,1.637500000007e-05
100,4451,8.624999999984e-06
101,2610,2.833000000035e-06
102,2156,6.209000000035e-06
103,315,6.416999999925e-06
104,4697,9.417000000012e-06
105,2940,8.292000000076e-06
106,2313,8.250000000043e-06
107,3031,9.333000000056e-06
108,1768,6.332999999970e-06
109,4525,6.124999999968e-06
110,360,9.374999999978e-06
111,1692,2.791000000002e-06
112,1710,6.292000000019e-06
113,2120,6.292000000019e-06
114,853,9.208000000038e-06
115,730,6.124999999968e-06
116,3499,9.625000000013e-06
117,1455,6.249999999985e-06
118,4254,2.833000000035e-06
119,2893,2.916999999991e-06
120,3349,2.750000000051e-06
121,3491,2.791000000002e-06
122,2434,6.042000000095e-06
123,2765,2.791999999974e-06
124,3524,8.208000000010e-06
125,4517,8.457999999933e-06
126,1228,5.999999999950e-06
127,4346,8.250000000043e-06
128,1896,2.957999999942e-06
129,4335,1.495900000004e-05
130,1280,2.959000000025e-06
131,2400,6.208000000063e-06
132,1941,2.916999999991e-06
133,2159,2.875000000069e-06
134,1535,2.749999999940e-06
135,3261,2.791999999974e-06
136,2090,1.220800000001e-05
137,3312,1.158400000001e-05
138,1561,8.166999999948e-06
139,2645,2.833000000035e-06
140,1985,8.042000000041e-06
141,4301,8.332999999916e-06
142,4556,2.791000000002e-06
143,755,9.582999999980e-06
144,4306,1.170900000003e-05
145,3115,6.292000000019e-06
146,3652,6.208999999924e-06
147,3406,2.832999999924e-06
148,2894,6.457999999987e-06
149,4656,2.875000000069e-06
150,3488,8.375000000060e-06
151,1879,6.332999999970e-06
152,2828,1.179200000001e-05
153,4832,2.916999999991e-06
154,2456,1.166600000002e-05
155,2039,6.249999999985e-06
156,3749,9.416000000040e-06
157,794,6.333999999941e-06
158,4366,2.916999999991e-06
159,1583,9.457999999962e-06
160,4388,8.249999999932e-06
161,1198,2.833000000035e-06
162,476,2.791000000002e-06
163,4514,1.166600000002e-05
164,3282,9.249999999961e-06
165,2737,8.165999999976e-06
166,3194,2.791000000002e-06
167,4551,6.167000000001e-06
168,1994,8.249999999932e-06
169,4927,6.125000000079e-06
170,732,2.915999999908e-06
171,4069,8.165999999976e-06
172,642,6.207999999952e-06
173,3676,3.042000000009e-06
174,4921,9.290999999911e-06
175,2856,6.416000000065e-06
176,4680,6.292000000019e-06
177,619,2.791999999974e-06
178,783,9.707999999997e-06
179,4628,9.582999999980e-06
180,496,2.833000000035e-06
181,2395,1.212499999992e-05
182,3436,8.124999999914e-06
183,383,6.291999999908e-06
184,494,6.082999999935e-06
185,2508,2.874999999958e-06
186,108,5.790999999977e-06
187,2247,3.042000000009e-06
188,3892,8.458000000044e-06
189,3711,6.416999999925e-06
190,1437,9.374999999978e-06
191,2127,2.916999999991e-06
192,220,6.208000000063e-06
193,3954,6.292000000019e-06
194,3540,6.166000000030e-06
195,80,2.791000000002e-06
196,2846,9.291999999994e-06
197,4739,6.208000000063e-06
198,4445,2.916000000019e-06
199,3352,8.000000000008e-06
200,2908,2.875000000069e-06
201,2504,6.084000000017e-06
202,2481,2.875000000069e-06
203,3010,6.083000000046e-06
204,3106,2.834000000007e-06
205,989,2.957999999942e-06
206,4826,2.959000000025e-06
207,4348,1.549999999995e-05
208,2352,2.959000000025e-06
209,803,2.916999999991e-06
210,967,6.249999999985e-06
211,3656,9.415999999929e-06
212,2399,2.791999999974e-06
213,183,8.124999999914e-06
214,2404,2.833000000035e-06
215,1971,3.040999999926e-06
216,2201,2.834000000007e-06
217,3490,6.417000000036e-06
218,2014,9.583000000091e-06
219,879,8.250000000043e-06
220,3080,2.704200000003e-05
221,4405,4.749999999998e-06
222,293,7.291999999937e-06
223,4298,3.291999999933e-06
224,1935,7.167000000030e-06
225,2029,9.166999999977e-06
226,2130,1.024999999999e-05
227,3761,8.499999999967e-06
228,908,9.874999999937e-06
229,2527,2.999999999975e-06
230,3215,6.625000000038e-06
231,4458,2.957999999942e-06
232,2172,3.000000000086e-06
233,1511,2.959000000025e-06
234,4046,6.417000000036e-06
235,4084,2.916999999991e-06
236,1708,6.249999999985e-06
237,2037,1.533399999998e-05
238,2463,8.875000000019e-06
239,3133,9.957999999921e-06
240,3959,6.540999999971e-06
241,2267,1.625000000005e-05
242,744,3.166999999915e-06
243,1118,6.625000000038e-06
244,3525,6.375000000003e-06
245,4541,3.082999999959e-06
246,341,2.916999999991e-06
247,4516,6.124999999968e-06
248,4028,6.249999999985e-06
249,2390,1.166600000002e-05
250,3610,9.541000000057e-06
251,934,2.874999999958e-06
252,2089,2.791999999974e-06
253,4679,6.292000000019e-06
254,530,3.166999999915e-06
255,4669,6.292000000019e-06
256,2593,6.208000000063e-06
257,597,2.874999999958e-06
258,3854,9.666000000075e-06
259,4894,6.499999999909e-06
260,1368,2.957999999942e-06
261,922,9.249999999961e-06
262,1596,6.417000000036e-06
263,4756,8.500000000078e-06
264,714,1.266700000002e-05
265,4231,6.375000000003e-06
266,964,6.125000000079e-06
267,1670,2.916999999991e-06
268,4127,6.375000000003e-06
269,3566,6.499999999909e-06
270,2266,8.582999999951e-06
271,4310,9.833000000015e-06
272,2140,6.916999999995e-06
273,4244,3.250000000010e-06
274,3500,3.124999999993e-06
275,861,2.999999999975e-06
276,4403,6.583000000004e-06
277,4985,1.016700000001e-05
278,1618,6.457999999987e-06
279,502,1.700000000004e-05
280,1850,3.124999999993e-06
281,4419,1.066699999996e-05
282,874,6.500000000020e-06
283,346,9.750000000031e-06
284,4653,3.124999999993e-06
285,399,6.500000000020e-06
286,2174,6.415999999954e-06
287,491,3.083000000070e-06
288,4423,6.583999999976e-06
289,4150,1.025000000010e-05
290,1931,6.375000000003e-06
291,2382,6.500000000020e-06
292,2863,3.125000000104e-06
293,4511,3.207999999977e-06
294,3199,1.054200000006e-05
295,4020,6.375000000003e-06
296,4815,1.795800000004e-05
297,1592,1.933300000001e-05
298,4934,8.792000000035e-06
299,2057,6.375000000003e-06
300,4210,4.391599999998e-05
301,3913,8.333000000027e-06
302,1981,6.666999999960e-06
303,78,6.417000000036e-06
304,4590,6.458999999959e-06
305,2062,6.332999999970e-06
306,4925,6.542000000054e-06
307,3715,3.042000000009e-06
308,798,6.333000000081e-06
309,1116,6.333999999941e-06
310,2812,3.125000000104e-06
311,352,6.708000000022e-06
312,4338,1.983400000005e-05
313,3800,3.250000000010e-06
314,4397,3.042000000009e-06
315,4309,3.082999999959e-06
316,66,6.207999999952e-06
317,2166,6.332999999970e-06
318,4867,3.000000000086e-06
319,4786,6.583999999976e-06
320,1728,2.999999999975e-06
321,4496,9.833999999986e-06
322,2643,3.084000000042e-06
323,202,6.375000000003e-06
324,1456,3.124999999993e-06
325,3382,6.208999999924e-06
326,3258,2.874999999958e-06
327,4810,1.004100000002e-05
328,2006,2.874999999958e-06
329,2663,6.292000000019e-06
330,2532,8.374999999949e-06
331,4443,8.291999999965e-06
332,2617,6.333999999941e-06
333,1925,9.542000000029e-06
334,1906,2.958000000053e-06
335,4535,2.916999999991e-06
336,2619,1.258400000004e-05
337,2782,3.000000000086e-06
338,1757,6.333000000081e-06
339,1253,2.915999999908e-06
340,4893,8.374999999949e-06
341,484,6.500000000020e-06
342,4802,8.499999999967e-06
343,2998,8.542000000000e-06
344,212,8.291999999965e-06
345,394,6.500000000020e-06
346,1039,6.249999999985e-06
347,3408,2.959000000025e-06
348,1415,1.049999999991e-05
349,1227,1.275000000001e-05
350,3096,3.083999999931e-06
351,925,8.291999999965e-06
352,2709,3.042000000009e-06
353,549,3.124999999993e-06
354,2641,6.542000000054e-06
355,2673,9.332999999945e-06
356,3058,3.000000000086e-06
357,4076,3.083000000070e-06
358,187,1.633299999992e-05
359,3365,1.187499999999e-05
360,4792,1.541699999996e-05
361,542,1.208300000000e-05
362,2470,6.499999999909e-06
363,2884,6.332999999970e-06
364,3949,3.291999999933e-06
365,345,9.999999999954e-06
366,904,3.042000000009e-06
367,2952,3.358300000000e-05
368,2632,1.237499999995e-05
369,2671,8.458000000044e-06
370,4428,9.458999999934e-06
371,2892,6.665999999989e-06
372,1290,6.417000000036e-06
373,4900,6.457999999987e-06
374,316,3.083999999931e-06
375,481,9.583000000091e-06
376,1938,6.208999999924e-06
377,544,8.499999999967e-06
378,3241,9.417000000012e-06
379,41,6.500000000020e-06
380,2202,3.084000000042e-06
381,669,3.042000000009e-06
382,3480,2.957999999942e-06
383,585,6.499999999909e-06
384,3461,6.292000000019e-06
385,4932,3.083999999931e-06
386,616,6.499999999909e-06
387,4068,3.207999999977e-06
388,282,3.042000000009e-06
389,1117,9.542000000029e-06
390,3468,6.332999999970e-06
391,4502,8.374999999949e-06
392,1683,6.333999999941e-06
393,2429,9.625000000013e-06
394,574,3.208999999949e-06
395,3866,6.500000000020e-06
396,4698,8.167000000059e-06
397,3326,6.416999999925e-06
398,129,3.124999999993e-06
399,4247,2.999999999975e-06
400,206,3.166999999915e-06
401,4567,9.833000000015e-06
402,3905,1.191599999995e-05
403,234,3.207999999977e-06
404,825,3.041000000037e-06
405,2275,2.916999999991e-06
406,3529,2.957999999942e-06
407,257,6.540999999971e-06
408,449,2.999999999975e-06
409,746,6.375000000003e-06
410,703,2.095800000002e-05
411,3796,7.458000000016e-06
412,3355,6.708000000022e-06
413,3551,1.004199999999e-05
414,3552,8.792000000035e-06
415,4823,3.166000000054e-06
416,2110,3.333999999966e-06
417,2571,4.587499999997e-05
418,1691,7.374999999921e-06
419,1108,1.295800000001e-05
420,726,2.112500000007e-05
421,2816,8.624999999984e-06
422,1656,3.541999999968e-06
423,514,3.541999999968e-06
424,2729,3.250000000010e-06
425,2314,2.916999999991e-06
426,3824,1.237500000006e-05
427,3187,3.082999999959e-06
428,4485,6.541999999943e-06
429,1021,3.124999999993e-06
430,142,6.750000000055e-06
431,2847,3.165999999943e-06
432,3739,6.583999999976e-06
433,2647,3.042000000009e-06
434,1340,8.459000000016e-06
435,1134,7.957999999975e-06
436,4137,9.333999999916e-06
437,4365,8.624999999984e-06
438,4779,3.291000000072e-06
439,2056,3.166999999915e-06
440,1128,1.216699999995e-05
441,2392,6.624999999927e-06
442,520,6.583000000004e-06
443,446,6.416999999925e-06
444,4603,3.166999999915e-06
445,3627,3.124999999993e-06
446,2795,6.583999999976e-06
447,4448,3.166999999915e-06
448,1379,1.366700000005e-05
449,2578,8.750000000002e-06
450,1208,3.124999999993e-06
451,2694,3.124999999993e-06
452,3428,9.667000000046e-06
453,3423,6.417000000036e-06
454,3693,6.459000000070e-06
455,3689,6.332999999970e-06
456,3544,2.279199999999e-05
457,124,7.792000000006e-06
458,288,3.374999999917e-06
459,4761,1.108300000008e-05
460,4731,6.708000000022e-06
461,4863,3.207999999977e-06
462,1885,3.209000000060e-06
463,4360,6.666999999960e-06
464,3925,3.166000000054e-06
465,1610,1.104100000004e-05
466,1222,6.958000000057e-06
467,2924,6.958000000057e-06
468,2772,8.750000000002e-06
469,4466,3.207999999977e-06
470,214,1.050000000002e-05
471,3813,3.208999999949e-06
472,3101,6.583000000004e-06
473,529,6.791999999978e-06
474,4692,1.266599999994e-05
475,2362,3.041000000037e-06
476,1730,6.542000000054e-06
477,4070,6.667000000071e-06
478,3441,3.249999999899e-06
479,284,1.004200000010e-05
480,3599,3.333999999966e-06
481,4495,8.709000000051e-06
482,1036,1.329100000003e-05
483,961,6.541999999943e-06
484,1605,6.625000000038e-06
485,4193,9.707999999997e-06
486,1216,2.874999999958e-06
487,4453,3.041000000037e-06
488,1407,6.457999999987e-06
489,3071,3.167000000026e-06
490,3806,9.667000000046e-06
491,3541,6.542000000054e-06
492,4620,9.582999999980e-06
493,1606,1.237499999995e-05
494,1804,3.166000000054e-06
495,570,6.791999999978e-06
496,308,3.207999999977e-06
497,4760,6.457999999987e-06
498,2293,8.166999999948e-06
499,4724,6.457999999987e-06
500,1052,3.250000000010e-06
501,2606,1.187499999999e-05
502,3286,3.291999999933e-06
503,1756,1.450000000003e-05
504,3770,6.458999999959e-06
505,161,3.292000000044e-06
506,883,8.750000000002e-06
507,3156,3.334000000077e-06
508,1348,3.291999999933e-06
509,3160,6.374999999892e-06
510,2774,6.624999999927e-06
511,3745,3.332999999994e-06
512,185,1.604099999997e-05
513,813,1.004199999999e-05
514,1658,6.834000000011e-06
515,2182,3.124999999993e-06
516,8,6.332999999970e-06
517,2867,1.691699999995e-05
518,3701,1.229199999997e-05
519,2303,6.332999999970e-06
520,4663,3.165999999943e-06
521,1420,6.457999999987e-06
522,3405,6.292000000019e-06
523,1190,2.958999999914e-06
524,3329,6.291999999908e-06
525,3054,3.083999999931e-06
526,1693,2.999999999975e-06
527,581,1.208300000011e-05
528,2369,6.542000000054e-06
529,2695,9.542000000029e-06
530,2431,6.457999999987e-06
531,2944,6.375000000003e-06
532,2627,6.417000000036e-06
533,4100,3.375000000028e-06
534,1370,1.050000000002e-05
535,2107,8.499999999967e-06
536,3710,8.542000000000e-06
537,2517,2.832999999924e-06
538,4308,8.583000000062e-06
539,2733,3.166000000054e-06
540,1223,6.416000000065e-06
541,347,2.958000000053e-06
542,1164,6.209000000035e-06
543,2915,6.375000000003e-06
544,3081,2.999999999975e-06
545,4889,3.165999999943e-06
546,2533,2.959000000025e-06
547,3109,2.958000000053e-06
548,2150,6.375000000003e-06
549,3933,8.625000000095e-06
550,579,6.707999999911e-06
551,4644,2.958000000053e-06
552,2690,3.082999999959e-06
553,2496,3.082999999959e-06
554,2045,1.562499999996e-05
555,3260,3.207999999977e-06
556,3111,6.500000000020e-06
557,2656,6.291000000047e-06
558,2810,3.124999999993e-06
559,588,1.370800000000e-05
560,1612,3.292000000044e-06
561,3403,8.667000000018e-06
562,4295,6.500000000020e-06
563,977,6.290999999936e-06
564,3008,2.999999999975e-06
565,2132,2.749999999940e-06
566,1136,6.417000000036e-06
567,3961,3.208999999949e-06
568,607,6.375000000003e-06
569,4414,6.499999999909e-06
570,505,3.208999999949e-06
571,4767,1.266699999991e-05
572,55,3.124999999993e-06
573,2919,9.375000000089e-06
574,1984,3.292000000044e-06
575,766,3.167000000026e-06
576,606,6.666999999960e-06
577,905,1.212500000003e-05
578,4600,3.332999999994e-06
579,2875,6.834000000011e-06
580,1309,3.208000000088e-06
581,3478,6.583000000004e-06
582,2002,6.500000000020e-06
583,435,6.500000000020e-06
584,3451,3.209000000060e-06
585,2817,3.124999999993e-06
586,1071,8.707999999968e-06
587,1765,3.125000000104e-06
588,930,1.279199999993e-05
589,1954,3.041000000037e-06
590,4527,8.584000000034e-06
591,3563,3.332999999994e-06
592,584,3.250000000010e-06
593,336,6.291000000047e-06
594,2380,3.124999999993e-06
595,1851,2.874999999958e-06
596,2649,6.209000000035e-06
597,1870,6.207999999952e-06
598,4838,9.457999999962e-06
599,2539,8.292000000076e-06
600,1688,8.166999999948e-06
601,4795,3.250000000010e-06
602,2365,8.208999999981e-06
603,1154,1.175000000009e-05
604,4065,3.242500000000e-04
605,509,8.040999999959e-06
606,1382,3.333999999966e-06
607,2134,6.249999999985e-06
608,2088,3.082999999959e-06
609,1899,6.542000000054e-06
610,4139,3.250000000010e-06
611,1574,3.167000000026e-06
612,4094,6.583000000004e-06
613,1076,1.174999999998e-05
614,2703,1.191600000006e-05
615,1068,3.124999999993e-06
616,361,3.166999999915e-06
617,3438,1.020800000007e-05
618,3679,3.250000000010e-06
619,173,3.082999999959e-06
620,2053,8.499999999967e-06
621,304,8.459000000016e-06
622,301,6.332999999970e-06
623,4019,6.500000000020e-06
624,4641,8.499999999967e-06
625,2289,3.083999999931e-06
626,333,8.542000000000e-06
627,4436,3.250000000010e-06
628,125,6.375000000003e-06
629,2269,1.262499999999e-05
630,4227,9.792000000064e-06
631,3471,9.707999999997e-06
632,4705,3.250000000010e-06
633,1760,9.624999999902e-06
634,1909,3.042000000009e-06
635,3121,3.124999999993e-06
636,4252,3.084000000042e-06
637,1522,9.000000000037e-06
638,344,3.166999999915e-06
639,4455,6.457999999987e-06
640,758,6.500000000020e-06
641,253,3.040999999926e-06
642,2200,3.042000000009e-06
643,2081,8.290999999994e-06
644,4123,1.233400000000e-05
645,2969,9.874999999937e-06
646,996,3.166000000054e-06
647,984,6.499999999909e-06
648,4,9.582999999980e-06
649,1791,2.999999999975e-06
650,2790,3.124999999993e-06
651,4476,9.958000000032e-06
652,2958,6.415999999954e-06
653,3126,8.375000000060e-06
654,3675,6.666999999960e-06
655,2980,1.191700000003e-05
656,4592,1.275000000001e-05
657,811,6.500000000020e-06
658,3394,9.958000000032e-06
659,1043,3.250000000010e-06
660,2414,9.665999999964e-06
661,2499,1.170799999994e-05
662,147,8.707999999968e-06
663,2708,6.791999999978e-06
664,4489,3.207999999977e-06
665,2391,6.417000000036e-06
666,3737,3.167000000026e-06
667,2873,1.195799999998e-05
668,2678,3.124999999993e-06
669,1521,6.583000000004e-06
670,708,8.541000000029e-06
671,3088,9.541000000057e-06
672,1831,3.042000000009e-06
673,3130,6.374999999892e-06
674,468,3.250000000010e-06
675,4442,1.350000000000e-05
676,2931,6.500000000020e-06
677,1273,3.209000000060e-06
678,1139,8.624999999984e-06
679,2135,6.583999999976e-06
680,4871,3.290999999961e-06
681,4673,3.124999999993e-06
682,2091,6.333999999941e-06
683,3680,8.709000000051e-06
684,2286,8.584000000034e-06
685,2983,6.583000000004e-06
686,1696,8.624999999984e-06
687,1016,3.124999999993e-06
688,1091,8.165999999976e-06
689,3344,3.042000000009e-06
690,131,6.665999999989e-06
691,2726,3.207999999977e-06
692,1579,6.583000000004e-06
693,3188,3.083000000070e-06
694,2621,6.458999999959e-06
695,322,9.999999999954e-06
696,148,3.124999999993e-06
697,1411,3.209000000060e-06
698,2327,2.957999999942e-06
699,3853,6.583999999976e-06
700,4785,3.332999999994e-06
701,830,9.625000000013e-06
702,4654,6.541999999943e-06
703,738,6.541999999943e-06
704,1104,9.417000000012e-06
705,1810,1.254200000000e-05
706,3944,9.541999999918e-06
707,779,6.458999999959e-06
708,860,6.583999999976e-06
709,335,3.042000000009e-06
710,3256,1.350000000000e-05
711,4334,3.374999999917e-06
712,82,6.207999999952e-06
713,4928,6.500000000020e-06
714,2035,6.332999999970e-06
715,2667,1.970799999995e-05
716,631,3.417000000061e-06
717,141,3.170900000005e-05
718,3788,7.042000000013e-06
719,4674,9.749999999920e-06
720,4753,2.958000000053e-06
721,2773,6.417000000036e-06
722,2460,2.999999999975e-06
723,1895,6.249999999985e-06
724,3023,3.208999999949e-06
725,2852,6.499999999909e-06
726,270,3.249999999899e-06
727,2829,9.584000000062e-06
728,774,6.624999999927e-06
729,3708,9.665999999964e-06
730,1841,6.500000000020e-06
731,3140,3.124999999993e-06
732,1789,3.041000000037e-06
733,1338,6.665999999989e-06
734,3110,8.333000000027e-06
735,4211,6.791000000006e-06
736,2670,6.708999999994e-06
737,4497,3.250000000010e-06
738,3094,6.583000000004e-06
739,1726,3.082999999959e-06
740,3768,1.183299999996e-05
741,1464,3.124999999993e-06
742,1674,9.750000000031e-06
743,4957,3.167000000026e-06
744,2876,3.124999999993e-06
745,329,6.583999999976e-06
746,4472,3.208000000088e-06
747,1962,9.457999999962e-06
748,4042,6.500000000020e-06
749,1944,3.000000000086e-06
750,1056,6.540999999971e-06
751,4274,6.416000000065e-06
752,3219,3.208999999949e-06
753,4304,1.683399999997e-05
754,4041,8.541000000029e-06
755,1483,6.458999999959e-06
756,2228,3.250000000010e-06
757,4604,3.084000000042e-06
758,2953,3.250000000010e-06
759,1858,3.207999999977e-06
760,16,3.291000000072e-06
761,2173,2.916000000019e-06
762,2609,6.875000000073e-06
763,4977,8.583000000062e-06
764,2874,6.625000000038e-06
765,3928,3.332999999994e-06
766,3655,6.500000000020e-06
767,325,9.709000000080e-06
768,655,3.124999999993e-06
769,2291,9.457999999962e-06
770,501,2.012500000004e-05
771,3802,6.541000000082e-06
772,75,2.999999999975e-06
773,4148,1.262500000010e-05
774,4349,8.542000000000e-06
775,3378,3.124999999993e-06
776,3681,6.791000000006e-06
777,4396,6.415999999954e-06
778,1822,8.624999999984e-06
779,578,3.124999999993e-06
780,2495,2.999999999975e-06
781,317,2.999999999975e-06
782,3635,3.082999999959e-06
783,1957,1.212500000003e-05
784,4154,3.417000000061e-06
785,2258,3.250000000010e-06
786,614,3.124999999993e-06
787,3320,3.083000000070e-06
788,1298,9.958000000032e-06
789,3498,3.124999999993e-06
790,26,9.792000000064e-06
791,3827,3.332999999994e-06
792,4939,6.500000000020e-06
793,4035,1.200000000001e-05
794,1255,8.499999999967e-06
795,2072,9.916999999970e-06
796,470,8.499999999967e-06
797,4031,8.542000000000e-06
798,184,6.500000000020e-06
799,2806,6.458000000098e-06
800,2018,1.212499999992e-05
801,2871,3.291000000072e-06
802,1367,3.124999999993e-06
803,2916,3.291999999933e-06
804,4060,9.582999999980e-06
805,1345,3.084000000042e-06
806,4232,1.195799999998e-05
807,3787,3.250000000010e-06
808,4543,8.333999999999e-06
809,4120,6.542000000054e-06
810,4367,3.167000000026e-06
811,3495,6.375000000003e-06
812,810,3.290999999961e-06
813,4617,8.499999999967e-06
814,1378,6.541999999943e-06
815,3661,3.166999999915e-06
816,1353,6.333999999941e-06
817,3415,3.042000000009e-06
818,1507,6.292000000019e-06
819,4878,8.499999999967e-06
820,886,3.166000000054e-06
821,4661,3.165999999943e-06
822,4706,8.417000000094e-06
823,2277,3.167000000026e-06
824,2800,6.417000000036e-06
825,480,6.417000000036e-06
826,1245,6.417000000036e-06
827,3418,9.833000000015e-06
828,381,6.500000000020e-06
829,500,6.500000000020e-06
830,4657,6.583000000004e-06
831,2077,6.833000000039e-06
832,3514,3.250000000010e-06
833,526,8.457999999933e-06
834,2802,1.229200000008e-05
835,604,9.584000000062e-06
836,4479,9.499999999996e-06
837,3122,3.250000000010e-06
838,954,3.124999999993e-06
839,4242,8.624999999984e-06
840,1715,6.583000000004e-06
841,3521,6.584000000087e-06
842,357,9.707999999997e-06
843,3339,6.625000000038e-06
844,2895,3.082999999959e-06
845,3294,6.417000000036e-06
846,4354,6.583000000004e-06
847,2403,3.083000000070e-06
848,4371,6.583999999976e-06
849,4324,6.541000000082e-06
850,2577,1.512500000000e-05
851,2377,6.499999999909e-06
852,114,3.124999999993e-06
853,1194,3.124999999993e-06
854,1643,6.458999999959e-06
855,1976,3.208000000088e-06
856,1344,3.042000000009e-06
857,2625,9.416000000040e-06
858,343,6.624999999927e-06
859,586,6.583999999976e-06
860,1624,3.124999999993e-06
861,4649,6.834000000011e-06
862,1578,6.707999999911e-06
863,1163,9.749999999920e-06
864,1653,1.970800000006e-05
865,668,3.124999999993e-06
866,892,6.750000000055e-06
867,4263,6.667000000071e-06
868,4339,3.375000000028e-06
869,4539,6.500000000020e-06
870,3587,1.229200000008e-05
871,118,1.300000000004e-05
872,1847,8.624999999984e-06
873,3158,1.062500000004e-05
874,4950,8.791000000063e-06
875,289,3.250000000010e-06
876,796,2.999999999975e-06
877,752,3.124999999993e-06
878,2040,9.584000000062e-06
879,2027,6.375000000003e-06
880,1211,6.708000000022e-06
881,1919,3.124999999993e-06
882,2768,3.165999999943e-06
883,4005,3.207999999977e-06
884,2711,6.583999999976e-06
885,3486,3.083000000070e-06
886,2331,6.458000000098e-06
887,2783,3.207999999977e-06
888,2385,6.207999999952e-06
889,1853,6.583000000004e-06
890,1815,9.833000000015e-06
891,4376,6.750000000055e-06
892,1979,1.304200000007e-05
893,1275,3.290999999961e-06
894,802,2.957999999942e-06
895,3366,9.625000000013e-06
896,710,1.029200000002e-05
897,2588,6.457999999987e-06
898,4332,8.624999999984e-06
899,338,3.124999999993e-06
900,2375,2.875000000069e-06
901,2031,3.208999999949e-06
902,388,6.583999999976e-06
903,105,3.208999999949e-06
904,4614,9.874999999937e-06
905,4938,1.633400000001e-05
906,4510,3.124999999993e-06
907,3838,3.290999999961e-06
908,4032,6.708000000022e-06
909,4056,8.667000000018e-06
910,3908,8.374999999949e-06
911,32,6.791000000006e-06
912,2122,2.999999999975e-06
913,4942,3.207999999977e-06
914,4327,1.295800000001e-05
915,3224,9.959000000004e-06
916,4827,3.082999999959e-06
917,4112,6.542000000054e-06
918,1314,3.208999999949e-06
919,28,9.583999999951e-06
920,1604,3.207999999977e-06
921,3659,6.499999999909e-06
922,1182,3.083999999931e-06
923,2950,3.332999999994e-06
924,3113,6.500000000020e-06
925,4217,3.291999999933e-06
926,590,3.291999999933e-06
927,1490,8.582999999951e-06
928,3358,3.124999999993e-06
929,1377,8.500000000078e-06
930,762,3.209000000060e-06
931,2836,8.667000000018e-06
932,582,3.249999999899e-06
933,3297,3.042000000009e-06
934,52,3.042000000009e-06
935,4984,3.167000000026e-06
936,1433,8.416999999983e-06
937,1836,3.416999999950e-06
938,4392,6.542000000054e-06
939,3363,6.583000000004e-06
940,1143,3.250000000010e-06
941,3750,3.290999999961e-06
942,442,8.542000000000e-06
943,3076,6.667000000071e-06
944,3840,1.275000000001e-05
