index,value,insert_time_seconds
238,383,8.416999999983e-06
239,659,8.416999999983e-06
240,100,2.999999999975e-06
241,288,9.666999999935e-06
242,340,8.249999999932e-06
243,828,6.542000000054e-06
244,665,1.616700000007e-05
245,885,3.082999999959e-06
246,518,3.124999999993e-06
247,964,8.249999999932e-06
248,496,2.958000000053e-06
249,91,9.249999999961e-06
250,756,3.000000000086e-06
251,668,2.917000000102e-06
252,416,9.832999999904e-06
253,38,3.041000000037e-06
254,171,6.625000000038e-06
255,512,1.249999999997e-05
256,952,2.874999999958e-06
257,907,6.375000000003e-06
258,419,8.333999999999e-06
259,18,6.166000000030e-06
260,569,1.204199999993e-05
261,789,3.166999999915e-06
262,174,2.916999999991e-06
263,129,2.833000000035e-06
264,476,6.375000000003e-06
265,76,1.541700000007e-05
266,234,1.033299999997e-05
267,553,3.249999999899e-06
268,966,6.707999999911e-06
269,320,3.042000000009e-06
270,270,2.834000000007e-06
271,898,1.024999999999e-05
272,316,2.916999999991e-06
273,656,3.208000000088e-06
274,549,2.874999999958e-06
275,707,6.125000000079e-06
276,295,2.791999999974e-06
277,344,1.633300000004e-05
278,75,8.709000000051e-06
279,771,2.999999999975e-06
280,342,8.458000000044e-06
281,256,6.207999999952e-06
282,734,6.375000000003e-06
283,997,1.187499999999e-05
284,978,6.333000000081e-06
285,786,8.499999999967e-06
286,967,8.458000000044e-06
287,799,2.916999999991e-06
288,450,3.084000000042e-06
289,962,2.999999999975e-06
290,273,2.791999999974e-06
291,912,8.166999999948e-06
292,988,2.791000000002e-06
293,4,1.262499999999e-05
294,611,6.457999999987e-06
295,584,8.333999999999e-06
296,168,6.167000000001e-06
297,382,1.191700000003e-05
298,721,6.999999999979e-06
299,551,9.750000000031e-06
300,854,3.082999999959e-06
301,981,9.791999999953e-06
302,229,3.124999999993e-06
303,110,6.292000000019e-06
304,941,1.304199999996e-05
305,216,2.834000000007e-06
306,598,6.624999999927e-06
307,853,8.208000000010e-06
308,660,3.124999999993e-06
309,654,6.375000000003e-06
310,769,8.290999999994e-06
311,525,3.042000000009e-06
312,23,6.249999999985e-06
313,495,6.292000000019e-06
314,480,6.499999999909e-06
315,887,3.042000000009e-06
316,251,1.183400000004e-05
317,11,3.084000000042e-06
318,621,2.791999999974e-06
319,928,8.333000000027e-06
320,943,6.375000000003e-06
321,617,6.083000000046e-06
322,293,6.041999999984e-06
323,867,8.125000000025e-06
324,692,8.208000000010e-06
325,156,2.916999999991e-06
326,350,6.417000000036e-06
327,176,8.167000000059e-06
328,447,2.916999999991e-06
329,840,5.999999999950e-06
330,486,3.208000000088e-06
331,175,1.245900000002e-05
332,435,2.959000000025e-06
333,161,8.042000000041e-06
334,19,8.207999999899e-06
335,106,2.917000000102e-06
336,870,6.249999999985e-06
337,880,6.249999999985e-06
338,900,3.000000000086e-06
339,162,5.958000000028e-06
340,97,2.916999999991e-06
341,205,2.874999999958e-06
342,768,1.237499999995e-05
343,394,2.916000000019e-06
344,596,1.166699999999e-05
345,925,6.415999999954e-06
346,657,9.583000000091e-06
347,412,9.875000000048e-06
348,246,9.249999999961e-06
349,982,6.458999999959e-06
350,411,6.250000000096e-06
351,969,3.241700000001e-05
352,825,7.124999999997e-06
353,284,3.292000000044e-06
354,472,9.707999999997e-06
355,622,6.375000000003e-06
356,158,3.167000000026e-06
357,233,6.375000000003e-06
358,959,8.666000000046e-06
359,417,1.216699999995e-05
360,727,3.166000000054e-06
361,269,6.292000000019e-06
362,13,8.707999999968e-06
363,951,6.457999999987e-06
364,827,6.540999999971e-06
365,919,3.084000000042e-06
366,322,8.458000000044e-06
367,577,9.459000000045e-06
368,302,2.225000000000e-05
369,311,6.750000000055e-06
370,467,3.166999999915e-06
371,517,3.333999999966e-06
372,884,1.012499999997e-05
373,67,3.083999999931e-06
374,120,1.041599999996e-05
375,559,2.957999999942e-06
376,868,6.375000000003e-06
377,570,6.332999999970e-06
378,781,6.625000000038e-06
379,821,6.249999999985e-06
380,680,2.957999999942e-06
381,740,9.625000000013e-06
382,676,7.499999999938e-06
383,90,8.832999999986e-06
384,797,8.416999999983e-06
385,202,6.457999999987e-06
386,66,8.666000000046e-06
387,12,1.195799999998e-05
388,640,8.750000000002e-06
389,616,3.083000000070e-06
390,187,6.249999999985e-06
391,402,3.166000000054e-06
392,946,1.537500000004e-05
393,760,8.416999999983e-06
394,548,3.082999999959e-06
395,70,9.375000000089e-06
396,537,6.333999999941e-06
397,806,6.208999999924e-06
398,461,6.499999999909e-06
399,515,6.583000000004e-06
400,321,6.500000000020e-06
401,578,8.457999999933e-06
402,119,8.582999999951e-06
403,681,3.041000000037e-06
404,713,6.333000000081e-06
405,755,8.457999999933e-06
406,265,2.875000000069e-06
407,989,6.291000000047e-06
408,122,9.666999999935e-06
409,778,8.458000000044e-06
410,972,6.625000000038e-06
411,614,6.541999999943e-06
412,604,6.500000000020e-06
413,279,2.917000000102e-06
414,875,6.375000000003e-06
415,366,2.999999999975e-06
416,557,2.959000000025e-06
417,726,6.292000000019e-06
418,183,6.417000000036e-06
419,677,9.499999999996e-06
420,565,2.999999999975e-06
421,443,3.083999999931e-06
422,446,8.499999999967e-06
423,673,3.000000000086e-06
424,196,3.291999999933e-06
425,62,3.208999999949e-06
426,846,8.374999999949e-06
427,219,6.249999999985e-06
428,489,6.249999999985e-06
429,917,2.959000000025e-06
430,379,8.333000000027e-06
431,550,1.945800000003e-05
432,337,3.124999999993e-06
433,376,9.375000000089e-06
434,743,6.583000000004e-06
435,761,1.275000000001e-05
436,474,8.750000000002e-06
437,858,3.041000000037e-06
438,375,8.374999999949e-06
439,572,6.540999999971e-06
440,737,1.183299999996e-05
441,753,1.266599999994e-05
442,937,3.042000000009e-06
443,314,6.041000000012e-06
444,498,6.249999999985e-06
445,930,2.915999999908e-06
446,845,9.374999999978e-06
447,139,6.207999999952e-06
448,835,3.042000000009e-06
449,324,3.042000000009e-06
450,274,2.958000000053e-06
451,864,2.916999999991e-06
452,309,6.333999999941e-06
453,263,6.249999999985e-06
454,683,3.083999999931e-06
455,588,2.999999999975e-06
456,599,2.916999999991e-06
457,364,6.375000000003e-06
458,994,2.958999999914e-06
459,908,6.249999999985e-06
460,277,2.708000000018e-06
461,687,6.208000000063e-06
462,635,2.874999999958e-06
463,460,8.417000000094e-06
464,980,1.174999999998e-05
465,54,8.457999999933e-06
466,222,1.170800000005e-05
467,163,8.333999999999e-06
468,180,3.166000000054e-06
469,650,6.541999999943e-06
470,602,3.124999999993e-06
471,793,6.375000000003e-06
472,686,6.208000000063e-06
473,112,3.083000000070e-06
474,250,6.209000000035e-06
475,961,1.670800000009e-05
476,92,6.416000000065e-06
477,990,9.333000000056e-06
478,201,3.250000000010e-06
479,803,3.167000000026e-06
480,453,9.625000000013e-06
481,386,3.042000000009e-06
482,712,6.415999999954e-06
483,218,2.874999999958e-06
484,773,2.999999999975e-06
485,939,8.416000000011e-06
486,641,3.084000000042e-06
487,499,8.416000000011e-06
488,109,2.999999999975e-06
489,470,1.195799999998e-05
490,662,1.237500000006e-05
491,589,8.333999999999e-06
492,78,6.292000000019e-06
493,391,1.624999999994e-05
494,423,2.999999999975e-06
495,583,9.916999999970e-06
496,655,3.041000000037e-06
497,847,3.084000000042e-06
498,555,9.958000000032e-06
499,60,6.249999999985e-06
500,855,8.249999999932e-06
501,510,9.374999999978e-06
502,252,6.334000000052e-06
503,561,3.000000000086e-06
504,211,8.333000000027e-06
505,414,2.999999999975e-06
506,567,3.084000000042e-06
507,24,9.750000000031e-06
508,224,9.332999999945e-06
509,832,3.084000000042e-06
510,747,2.916999999991e-06
511,914,2.958000000053e-06
512,9,3.000000000086e-06
513,975,2.874999999958e-06
514,313,8.582999999951e-06
515,530,6.375000000003e-06
516,245,6.375000000003e-06
517,863,8.291999999965e-06
518,493,2.916999999991e-06
519,564,9.459000000045e-06
520,606,1.191599999995e-05
521,319,3.042000000009e-06
522,837,3.040999999926e-06
523,257,2.958000000053e-06
524,206,6.249999999985e-06
525,192,9.541000000057e-06
526,979,8.291999999965e-06
527,214,6.375000000003e-06
528,822,8.500000000078e-06
529,848,8.416999999983e-06
530,194,3.191700000005e-05
531,927,6.791999999978e-06
532,29,6.583999999976e-06
533,926,6.332999999970e-06
534,879,3.167000000026e-06
535,932,2.916999999991e-06
536,330,2.957999999942e-06
537,326,8.250000000043e-06
538,691,9.832999999904e-06
539,960,6.500000000020e-06
540,347,3.124999999993e-06
541,197,9.291999999994e-06
542,746,8.459000000016e-06
543,226,6.499999999909e-06
544,406,3.124999999993e-06
545,227,1.566700000000e-05
546,438,6.458999999959e-06
547,65,1.200000000001e-05
548,143,2.999999999975e-06
549,729,6.207999999952e-06
550,678,6.541999999943e-06
551,618,9.459000000045e-06
552,358,3.167000000026e-06
553,166,6.292000000019e-06
554,731,8.416999999983e-06
555,44,1.262499999999e-05
556,43,8.459000000016e-06
557,272,3.207999999977e-06
558,963,9.750000000031e-06
559,987,3.124999999993e-06
560,487,8.249999999932e-06
561,260,6.291000000047e-06
562,501,6.625000000038e-06
563,465,8.375000000060e-06
564,440,9.334000000027e-06
565,560,3.124999999993e-06
566,528,3.000000000086e-06
567,55,9.249999999961e-06
568,996,6.084000000017e-06
569,421,2.874999999958e-06
570,361,6.167000000001e-06
571,291,9.875000000048e-06
572,524,6.167000000001e-06
573,738,6.457999999987e-06
574,304,1.537500000004e-05
575,844,9.750000000031e-06
576,177,3.124999999993e-06
577,58,2.916999999991e-06
578,372,1.224999999994e-05
579,819,1.245800000005e-05
580,782,6.375000000003e-06
581,239,6.416000000065e-06
582,34,2.999999999975e-06
583,397,3.042000000009e-06
584,50,3.041000000037e-06
585,856,1.237500000006e-05
586,449,2.874999999958e-06
587,693,3.084000000042e-06
588,225,3.124999999993e-06
589,591,1.266599999994e-05
590,503,8.541000000029e-06
591,437,6.874999999962e-06
592,398,9.999999999954e-06
593,357,8.459000000016e-06
594,637,6.583000000004e-06
595,842,6.458999999959e-06
596,833,6.500000000020e-06
597,132,2.916000000019e-06
598,812,6.333999999941e-06
599,910,6.500000000020e-06
600,601,3.124999999993e-06
601,458,6.292000000019e-06
602,151,6.334000000052e-06
603,445,3.082999999959e-06
604,750,3.167000000026e-06
605,823,3.207999999977e-06
606,172,2.957999999942e-06
607,393,2.958000000053e-06
608,338,8.499999999967e-06
609,471,8.416999999983e-06
610,444,1.249999999997e-05
611,669,8.624999999984e-06
612,953,1.537500000004e-05
613,294,3.166000000054e-06
614,586,3.082999999959e-06
615,144,9.583999999951e-06
616,232,3.084000000042e-06
617,663,8.582999999951e-06
618,871,6.500000000020e-06
619,857,8.416999999983e-06
620,118,1.483400000002e-05
621,42,1.220800000001e-05
622,369,3.124999999993e-06
623,6,9.459000000045e-06
624,404,8.374999999949e-06
625,83,2.957999999942e-06
626,68,8.458000000044e-06
627,539,8.374999999949e-06
628,866,6.417000000036e-06
629,400,9.374999999978e-06
630,754,1.174999999998e-05
631,742,1.237499999995e-05
632,26,6.584000000087e-06
633,220,3.165999999943e-06
634,53,3.042000000009e-06
635,507,6.540999999971e-06
636,859,9.790999999981e-06
637,307,8.542000000000e-06
638,454,8.582999999951e-06
639,970,6.625000000038e-06
640,504,9.750000000031e-06
641,325,1.174999999998e-05
642,513,3.124999999993e-06
643,500,3.042000000009e-06
644,911,9.624999999902e-06
645,728,9.666999999935e-06
646,891,3.082999999959e-06
647,830,3.040999999926e-06
648,696,3.165999999943e-06
649,890,6.166000000030e-06
650,573,6.666000000100e-06
651,142,2.999999999975e-06
652,479,2.875000000069e-06
653,787,2.874999999958e-06
654,410,2.957999999942e-06
655,390,2.957999999942e-06
656,709,8.333000000027e-06
657,852,1.541699999996e-05
658,817,6.416000000065e-06
659,141,1.270799999997e-05
660,643,9.833000000015e-06
661,581,8.500000000078e-06
662,766,8.333000000027e-06
663,452,1.204200000005e-05
664,945,8.542000000000e-06
665,285,3.166000000054e-06
666,413,6.207999999952e-06
667,714,9.542000000029e-06
668,649,2.958000000053e-06
669,420,6.125000000079e-06
670,895,3.042000000009e-06
671,544,2.916999999991e-06
672,215,8.375000000060e-06
673,909,3.042000000009e-06
674,744,3.292000000044e-06
675,587,8.457999999933e-06
676,137,3.042000000009e-06
677,920,9.374999999978e-06
678,289,8.542000000000e-06
679,296,3.208000000088e-06
680,424,3.042000000009e-06
681,69,6.375000000003e-06
682,167,6.208000000063e-06
683,255,9.624999999902e-06
684,542,6.457999999987e-06
685,121,8.333000000027e-06
686,770,3.042000000009e-06
687,820,1.195799999998e-05
688,971,8.541000000029e-06
689,268,6.500000000020e-06
690,861,3.207999999977e-06
691,36,3.082999999959e-06
692,87,3.000000000086e-06
693,609,3.042000000009e-06
694,200,6.375000000003e-06
695,688,3.124999999993e-06
696,290,9.499999999996e-06
697,362,8.417000000094e-06
698,877,3.124999999993e-06
699,104,3.000000000086e-06
700,780,3.042000000009e-06
701,405,3.124999999993e-06
702,595,8.416999999983e-06
703,538,3.124999999993e-06
704,407,3.042000000009e-06
705,262,8.375000000060e-06
706,0,2.957999999942e-06
707,41,8.583000000062e-06
708,684,6.625000000038e-06
709,276,6.415999999954e-06
710,123,6.375000000003e-06
711,22,3.124999999993e-06
712,779,1.158300000004e-05
713,286,6.625000000038e-06
714,415,3.042000000009e-06
715,556,8.250000000043e-06
716,237,6.541000000082e-06
717,509,9.707999999997e-06
718,694,1.212499999992e-05
719,94,6.542000000054e-06
720,764,1.179200000001e-05
721,434,3.250000000010e-06
722,889,6.375000000003e-06
723,623,8.416999999983e-06
724,558,6.500000000020e-06
725,308,1.062499999993e-05
726,644,6.834000000011e-06
727,117,8.667000000018e-06
728,785,3.042000000009e-06
729,223,3.207999999977e-06
730,865,8.500000000078e-06
731,741,9.874999999937e-06
732,633,9.250000000072e-06
733,459,3.042000000009e-06
734,906,3.042000000009e-06
735,1,6.249999999985e-06
736,301,3.042000000009e-06
737,767,2.916999999991e-06
738,494,8.249999999932e-06
739,88,7.999999999897e-06
740,777,3.042000000009e-06
741,646,6.292000000019e-06
742,473,1.541699999996e-05
743,783,1.020900000004e-05
744,788,9.166999999977e-06
745,535,3.584000000001e-06
746,348,1.004199999999e-05
747,841,6.708999999994e-06
748,253,9.040999999987e-06
749,178,1.270799999997e-05
750,442,3.500000000045e-06
751,431,3.124999999993e-06
752,762,9.042000000070e-06
753,408,1.262499999999e-05
754,456,3.332999999994e-06
755,974,6.625000000038e-06
756,157,8.540999999918e-06
757,704,3.291999999933e-06
758,620,6.833000000039e-06
759,571,3.375000000028e-06
760,114,9.749999999920e-06
761,283,6.665999999989e-06
762,111,3.166000000054e-06
763,189,3.165999999943e-06
764,93,1.254099999992e-05
765,993,3.124999999993e-06
766,849,3.250000000010e-06
767,935,1.008400000002e-05
768,208,3.042000000009e-06
769,451,6.624999999927e-06
770,328,3.291999999933e-06
771,745,3.415999999978e-06
772,882,3.250000000010e-06
773,8,9.207999999927e-06
774,418,3.332999999994e-06
775,816,3.291000000072e-06
776,59,8.875000000019e-06
777,541,8.875000000019e-06
778,784,9.834000000097e-06
779,378,3.374999999917e-06
780,929,6.457999999987e-06
781,936,8.667000000018e-06
782,254,1.216599999998e-05
783,916,3.332999999994e-06
784,363,6.416999999925e-06
785,652,3.333999999966e-06
786,305,3.291999999933e-06
787,897,8.583999999923e-06
788,605,8.624999999984e-06
789,843,3.291999999933e-06
790,758,3.209000000060e-06
791,426,6.583000000004e-06
792,563,1.883299999994e-05
793,306,6.708000000022e-06
794,904,6.665999999989e-06
795,801,8.665999999935e-06
796,74,3.250000000010e-06
797,719,3.416999999950e-06
798,79,6.667000000071e-06
799,403,3.333999999966e-06
800,21,6.583000000004e-06
801,615,3.291999999933e-06
802,986,8.915999999970e-06
803,47,3.332999999994e-06
804,679,1.229100000000e-05
805,429,6.750000000055e-06
806,381,3.082999999959e-06
807,298,2.037500000007e-05
808,824,9.000000000037e-06
809,772,9.707999999997e-06
810,242,3.209000000060e-06
811,248,6.540999999971e-06
812,520,3.417000000061e-06
813,323,3.124999999993e-06
814,228,1.012499999997e-05
815,128,6.749999999944e-06
816,150,8.500000000078e-06
817,385,8.542000000000e-06
818,160,9.833000000015e-06
819,315,6.583000000004e-06
820,594,6.708999999994e-06
821,546,3.000000000086e-06
822,105,8.416999999983e-06
823,82,6.250000000096e-06
824,607,1.904200000002e-05
825,188,8.333999999999e-06
826,334,9.750000000031e-06
827,651,6.457999999987e-06
828,566,3.209000000060e-06
829,957,3.250000000010e-06
830,299,8.707999999968e-06
831,484,3.083000000070e-06
832,343,6.417000000036e-06
833,370,6.375000000003e-06
834,213,3.607500000000e-04
835,28,8.833000000097e-06
836,133,3.375000000028e-06
837,264,9.707999999997e-06
838,724,3.250000000010e-06
839,352,6.540999999971e-06
840,488,1.154100000000e-05
841,115,1.200000000001e-05
842,464,6.500000000020e-06
843,191,3.124999999993e-06
844,145,3.250000000010e-06
845,238,9.750000000031e-06
846,619,9.625000000013e-06
847,25,1.733399999992e-05
848,706,7.833000000068e-06
849,377,9.625000000013e-06
850,950,3.708000000047e-06
851,7,1.720799999994e-05
852,765,6.959000000029e-06
853,126,6.834000000011e-06
854,749,3.332999999994e-06
855,689,6.542000000054e-06
856,674,6.666999999960e-06
857,209,8.958000000003e-06
858,3,3.208000000088e-06
859,212,6.542000000054e-06
860,146,6.916999999995e-06
861,610,8.917000000053e-06
862,874,9.957999999921e-06
863,374,3.292000000044e-06
864,838,3.124999999993e-06
865,236,3.082999999959e-06
866,850,1.237499999995e-05
867,10,3.292000000044e-06
868,182,1.266700000002e-05
869,356,3.333999999966e-06
870,353,1.362500000002e-05
871,942,1.866700000008e-05
872,708,3.332999999994e-06
873,367,6.457999999987e-06
874,944,3.207999999977e-06
875,72,3.040999999926e-06
876,360,3.040999999926e-06
877,80,1.274999999989e-05
878,258,3.416999999950e-06
879,739,6.500000000020e-06
880,332,3.250000000010e-06
881,508,9.416999999901e-06
882,30,3.291000000072e-06
883,427,9.707999999997e-06
884,702,3.625000000063e-06
885,441,8.958000000003e-06
886,457,9.833999999986e-06
887,810,3.250000000010e-06
888,31,6.540999999971e-06
889,751,3.250000000010e-06
890,159,8.542000000000e-06
891,792,8.665999999935e-06
892,894,1.233300000003e-05
893,101,3.083000000070e-06
894,64,8.416999999983e-06
895,425,3.207999999977e-06
896,983,3.250000000010e-06
897,86,9.667000000046e-06
898,432,3.290999999961e-06
899,579,6.500000000020e-06
900,436,6.375000000003e-06
901,149,6.167000000001e-06
902,116,6.624999999927e-06
903,312,3.332999999994e-06
904,519,1.533400000009e-05
905,430,9.916999999970e-06
906,536,9.999999999954e-06
907,715,1.187499999999e-05
908,514,8.499999999967e-06
909,798,9.542000000029e-06
910,642,3.290999999961e-06
911,905,6.500000000020e-06
912,839,6.540999999971e-06
913,794,6.457999999987e-06
914,95,3.042000000009e-06
915,235,9.709000000080e-06
916,221,1.670899999995e-05
917,896,3.250000000010e-06
918,585,1.062500000004e-05
919,582,3.124999999993e-06
920,682,1.024999999999e-05
921,532,8.666999999907e-06
922,27,3.291999999933e-06
923,922,3.124999999993e-06
924,261,3.208000000088e-06
925,497,3.208000000088e-06
926,40,9.625000000013e-06
927,923,8.290999999994e-06
928,45,3.167000000026e-06
929,77,3.124999999993e-06
930,965,2.959000000025e-06
931,808,3.124999999993e-06
932,365,3.208999999949e-06
933,466,3.166999999915e-06
934,195,3.124999999993e-06
935,774,3.250000000010e-06
936,380,6.250000000096e-06
937,455,3.208000000088e-06
938,401,1.716599999990e-05
939,800,3.374999999917e-06
940,39,8.790999999952e-06
941,193,3.041000000037e-06
942,804,3.166999999915e-06
943,881,6.542000000054e-06
944,531,1.262499999999e-05
945,124,6.625000000038e-06
946,829,6.415999999954e-06
947,697,3.290999999961e-06
948,893,9.417000000012e-06
949,763,3.207999999977e-06
950,938,6.415999999954e-06
951,300,1.024999999999e-05
952,818,3.292000000044e-06
953,396,2.959000000025e-06
954,933,3.124999999993e-06
955,130,9.874999999937e-06
956,869,3.375000000028e-06
957,807,8.500000000078e-06
958,303,6.708999999994e-06
959,636,3.041000000037e-06
960,730,3.124999999993e-06
961,698,6.791999999978e-06
962,127,3.209000000060e-06
963,666,1.216599999998e-05
964,345,3.375000000028e-06
965,956,6.375000000003e-06
966,647,6.791999999978e-06
967,629,9.041000000098e-06
968,478,6.542000000054e-06
969,717,6.834000000011e-06
970,624,6.749999999944e-06
971,61,6.624999999927e-06
972,902,3.000000000086e-06
973,113,1.270800000008e-05
974,502,3.207999999977e-06
975,992,6.665999999989e-06
976,795,6.583000000004e-06
977,802,3.165999999943e-06
978,392,6.292000000019e-06
979,199,6.249999999985e-06
980,354,6.750000000055e-06
981,664,3.084000000042e-06
982,562,6.540999999971e-06
983,716,1.570900000003e-05
984,107,6.375000000003e-06
985,331,8.624999999984e-06
986,645,1.587500000000e-05
987,135,3.291000000072e-06
988,632,6.458000000098e-06
989,612,6.791999999978e-06
990,33,6.708000000022e-06
991,20,9.458999999934e-06
992,155,3.040999999926e-06
993,796,1.675000000001e-05
994,482,3.124999999993e-06
995,103,2.958000000053e-06
996,48,6.583000000004e-06
997,469,3.167000000026e-06
998,395,6.375000000003e-06
